"folio","clientName","status","sku","partId","qty","qtyFac"
"V0000000614","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33041797,2,"[]"
"V0000000614","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33041799,7,"[]"
"V0000000615","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33041820,3,"[]"
"V0000000615","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33041822,21,"[]"
"V0000000616","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33041871,1,"[]"
"V0000000616","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33041873,7,"[]"
"V0000000617","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33041894,3,"[]"
"V0000000617","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33041896,5,"[]"
"V0000000618","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33041913,2,"[]"
"V0000000618","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33041915,5,"[]"
"V0000000619","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33041932,3,"[]"
"V0000000619","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33041934,5,"[]"
"V0000000620","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33041951,3,"[]"
"V0000000620","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33041953,4,"[]"
"V0000000621","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042008,3,"[]"
"V0000000621","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042010,7,"[]"
"V0000000622","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042031,4,"[]"
"V0000000622","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042033,5,"[]"
"V0000000623","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042050,2,"[]"
"V0000000623","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042052,2,"[]"
"V0000000624","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042063,2,"[]"
"V0000000624","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042065,7,"[]"
"V0000000625","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042086,2,"[]"
"V0000000625","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042088,8,"[]"
"V0000000626","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042134,2,"[]"
"V0000000626","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042136,5,"[]"
"V0000000627","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042153,3,"[]"
"V0000000627","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042155,13,"[]"
"V0000000628","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042188,2,"[]"
"V0000000628","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042190,5,"[]"
"V0000000629","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042207,1,"[]"
"V0000000629","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042209,4,"[]"
"V0000000630","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042224,2,"[]"
"V0000000630","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042226,4,"[]"
"V0000000631","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042330,2,"[]"
"V0000000631","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042332,5,"[]"
"V0000000632","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042349,2,"[]"
"V0000000632","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042351,5,"[]"
"V0000000633","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042368,3,"[]"
"V0000000633","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042370,5,"[]"
"V0000000634","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042387,1,"[]"
"V0000000634","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042389,2,"[]"
"V0000000635","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042397,2,"[]"
"V0000000635","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042402,3,"[]"
"V0000000636","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042425,2,"[]"
"V0000000636","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042427,4,"[]"
"V0000000637","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042442,1,"[]"
"V0000000637","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042444,7,"[]"
"V0000000638","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042465,2,"[]"
"V0000000638","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042467,4,"[]"
"V0000000639","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042482,2,"[]"
"V0000000639","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042484,6,"[]"
"V0000000640","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042503,2,"[]"
"V0000000640","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042505,6,"[]"
"V0000000641","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042541,1,"[]"
"V0000000641","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042543,2,"[]"
"V0000000642","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042551,4,"[]"
"V0000000642","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042553,5,"[]"
"V0000000643","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042573,4,"[]"
"V0000000643","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042575,3,"[]"
"V0000000644","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042588,2,"[]"
"V0000000644","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042590,5,"[]"
"V0000000645","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042609,2,"[]"
"V0000000645","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042611,5,"[]"
"V0000000646","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042628,2,"[]"
"V0000000646","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042630,5,"[]"
"V0000000647","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042647,2,"[]"
"V0000000647","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042649,6,"[]"
"V0000000648","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042668,2,"[]"
"V0000000648","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042670,5,"[]"
"V0000000649","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042751,2,"[]"
"V0000000649","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042753,3,"[]"
"V0000000650","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042766,2,"[]"
"V0000000650","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042768,4,"[]"
"V0000000651","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042783,2,"[]"
"V0000000651","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042785,3,"[]"
"V0000000652","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042798,3,"[]"
"V0000000652","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042800,3,"[]"
"V0000000653","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33042813,2,"[]"
"V0000000653","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33042815,3,"[]"
"V0000000654","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33044441,1,"[]"
"V0000000655","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33049474,2,"[]"
"V0000000655","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33049476,5,"[]"
"V0000000656","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33049493,3,"[]"
"V0000000656","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33049495,6,"[]"
"V0000000657","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33049514,1,"[]"
"V0000000657","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33049516,6,"[]"
"V0000000660","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33055231,4,"[]"
"V0000000660","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33055233,33,"[]"
"V0000000661","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33057033,2,"[]"
"V0000000661","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33057035,5,"[]"
"V0000000662","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33057357,32,"[]"
"V0000000665","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",33392346,1,"[]"
"V0000000666","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",33392675,1,"[]"
"V0000000667","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",33393147,1,"[]"
"V0000000668","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",33418119,10,"[]"
"V0000000669","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33418148,18,"[]"
"V0000000670","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33418591,18,"[]"
"V0000000671","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33534824,2,"[]"
"V0000000671","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33534826,4,"[]"
"V0000000673","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33588192,1,"[]"
"V0000000674","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33608617,2,"[]"
"V0000000674","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33608619,4,"[]"
"V0000000675","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33609070,15,"[]"
"V0000000675","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609075,15,"[]"
"V0000000676","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",33609112,1,"[]"
"V0000000676","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609114,18,"[]"
"V0000000677","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33609154,18,"[]"
"V0000000678","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609159,18,"[]"
"V0000000679","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33609199,18,"[]"
"V0000000680","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33609204,2,"[]"
"V0000000680","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609206,6,"[]"
"V0000000681","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33609225,1,"[]"
"V0000000681","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609227,14,"[]"
"V0000000682","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33609519,1,"[]"
"V0000000682","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609521,8,"[]"
"V0000000683","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",33609544,4,"[]"
"V0000000683","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609546,46,"[]"
"V0000000684","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33609642,46,"[]"
"V0000000685","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33609647,2,"[]"
"V0000000685","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609649,12,"[]"
"V0000000686","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609680,29,"[]"
"V0000000687","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33609775,14,"[]"
"V0000000688","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",33609889,4,"[]"
"V0000000688","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33609891,39,"[]"
"V0000000689","BBVA BANCOMER","Activo","UNC.CUAD.AVBA202",33610729,4,"[]"
"V0000000690","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33665713,2,"[]"
"V0000000690","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33665715,4,"[]"
"V0000000691","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33665730,2,"[]"
"V0000000691","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33665732,4,"[]"
"V0000000692","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",33665747,2,"[]"
"V0000000692","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",33665749,4,"[]"
"V0000000694","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34030653,4,"[]"
"V0000000695","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34030665,2,"[]"
"V0000000700","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34254458,2,"[]"
"V0000000700","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254460,7,"[]"
"V0000000701","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254478,11,"[]"
"V0000000702","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254504,17,"[]"
"V0000000703","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254542,17,"[]"
"V0000000704","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254580,14,"[]"
"V0000000705","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34254697,2,"[]"
"V0000000705","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254699,10,"[]"
"V0000000706","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34254726,2,"[]"
"V0000000706","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254728,6,"[]"
"V0000000707","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34254747,1,"[]"
"V0000000707","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254749,10,"[]"
"V0000000708","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254773,9,"[]"
"V0000000709","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34254795,17,"[]"
"V0000000710","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34255184,2,"[]"
"V0000000710","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34255186,5,"[]"
"V0000000711","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34255203,2,"[]"
"V0000000711","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34255205,11,"[]"
"V0000000712","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34255231,13,"[]"
"V0000000713","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34255261,8,"[]"
"V0000000714","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34255590,2,"[]"
"V0000000714","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34255592,6,"[]"
"V0000000715","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34255611,2,"[]"
"V0000000715","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34255613,7,"[]"
"V0000000716","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34255661,14,"[]"
"V0000000718","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34261816,7,"[]"
"V0000000722","BBVA BANCOMER","Activo","UNC.CUAD.AVBA205",34283713,10,"[]"
"V0000000722","BBVA BANCOMER","Activo","UNC.CUAD.AVBA103",34283717,1,"[]"
"V0000000724","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34293880,4,"[]"
"V0000000724","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34293882,31,"[]"
"V0000000725","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34293951,2,"[]"
"V0000000725","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34293953,7,"[]"
"V0000000726","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34293971,16,"[]"
"V0000000728","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34299471,2,"[]"
"V0000000728","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299473,4,"[]"
"V0000000729","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34299488,2,"[]"
"V0000000729","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299490,4,"[]"
"V0000000730","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299502,15,"[]"
"V0000000731","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34299642,2,"[]"
"V0000000731","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299644,6,"[]"
"V0000000732","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34299663,2,"[]"
"V0000000732","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299665,10,"[]"
"V0000000733","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299689,10,"[]"
"V0000000734","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299713,15,"[]"
"V0000000735","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299747,20,"[]"
"V0000000736","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299836,9,"[]"
"V0000000737","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299858,9,"[]"
"V0000000738","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299880,10,"[]"
"V0000000739","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299904,9,"[]"
"V0000000740","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34299926,12,"[]"
"V0000000741","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34300191,11,"[]"
"V0000000742","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34300217,12,"[]"
"V0000000743","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34300248,1,"[]"
"V0000000743","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34300250,18,"[]"
"V0000000744","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34300290,10,"[]"
"V0000000745","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34300314,7,"[]"
"V0000000747","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34302068,1,"[]"
"V0000000748","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34302080,2,"[]"
"V0000000749","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34302858,13,"[]"
"V0000000750","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",34302891,2,"[]"
"V0000000750","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",34302893,15,"[]"
"A09190350","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36154665,1,"[]"
"A09190352","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36154670,23,"[]"
"A09190354","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36154720,1,"[]"
"A09190356","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36154735,4,"[]"
"A09190953","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36204543,1,"[]"
"A10191172","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36600722,2,"[]"
"A11190464","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36699404,100,"[]"
"A11190309","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36690653,1,"[]"
"A11190315","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36690671,1,"[]"
"A11190320","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36690826,42,"[]"
"A11190321","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36691524,346,"[]"
"A11190323","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36691694,82,"[]"
"A11190325","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36691912,100,"[]"
"A11190326","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36692178,130,"[]"
"A11190328","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36692318,64,"[]"
"A11190331","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36692466,71,"[]"
"A11190333","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36692568,48,"[]"
"A11190334","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36692678,52,"[]"
"A11190336","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36692760,38,"[]"
"A11190339","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36692856,40,"[]"
"A11190340","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36693022,80,"[]"
"A11190342","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36693058,15,"[]"
"A11190344","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36693130,33,"[]"
"A11190445","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36698672,64,"[]"
"A11190446","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36698820,71,"[]"
"A11190449","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36698922,48,"[]"
"A11190450","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36699032,52,"[]"
"A11190451","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36699114,38,"[]"
"A11190461","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36699118,1,"[]"
"A11190462","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36699238,40,"[]"
"A11190468","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36699440,15,"[]"
"A11190474","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36697177,42,"[]"
"A11190475","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36697877,346,"[]"
"A11190476","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36698047,82,"[]"
"A11190477","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36698253,100,"[]"
"A11190478","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36698519,130,"[]"
"A11190526","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",36700115,1,"[]"
"A09191163","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",36261879,1,1
"A09191155","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.901B",36261554,35,35
"A09191155","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.902B",36261591,10,9
"A09191154","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",36261400,1,1
"A09191149","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.901B",36261324,35,35
"A09191149","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.902B",36261361,10,10
"A09191150","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",36261004,1,1
"A12180239","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.901",33747861,45,"[]"
"A12180239","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.902",33747863,5,"[]"
"A12180239","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",33747870,1,"[]"
"A12180045","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.902",33737065,5,"[]"
"A12180045","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",33737072,1,"[]"
"A12180045","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.901",33737063,45,"[]"
"A11180681","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.901",33704010,45,"[]"
"A11180681","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",33704137,1,"[]"
"A11180681","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.902",33704012,5,"[]"
"A10190642","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.901B",36260758,100,100
"A10190642","KIDZANIA DE MEXICO, S.A. DE C.V.","Activo","UNC.CUAD.AV.902B",36260860,40,40
"A08191878","UNIVEX, S.A.","Activo","UNC.CUAD.AV60.901A",35905438,18,"[]"
"A08191878","UNIVEX, S.A.","Activo","UNC.CUAD.AV60.903",35905464,1,"[]"
"A07193040","UNIVEX, S.A.","Activo","UNC.CUAD.AV60.901A",35929127,18,"[]"
"A07193040","UNIVEX, S.A.","Activo","UNC.CUAD.AV60.903",35929153,1,"[]"
"A07192821","UNIVEX, S.A.","Activo","UNC.CUAD.AV60.902A",35905087,5,"[]"
"A07192821","UNIVEX, S.A.","Activo","UNC.CUAD.AV60.903",35904877,1,"[]"
"A07192821","UNIVEX, S.A.","Activo","UNC.CUAD.AV60.901A",35904969,116,"[]"
"A08191153","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.901D",36057084,275,"[]"
"A08191153","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",36057364,1,"[]"
"A07190639","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.902D",35815009,38,"[]"
"A07190639","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",35815055,1,"[]"
"A07190639","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.901D",35814833,174,"[]"
"A07190470","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.901D",35814353,132,"[]"
"A07190470","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.902D",35814783,41,"[]"
"A07190470","SERVICIOS LIVERPOOL, S.A. DE C.V.","Activo","UNC.CUAD.AV.903",35814493,1,"[]"
"A07192403","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",35894325,36,"[]"
"A07192403","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.903",35894369,1,"[]"
"A11190037","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",36673102,6,"[]"
"A11190037","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.903",36673116,1,"[]"
"A11190038","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",36673222,6,6
"A11190038","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.903",36673236,1,1
"A11190040","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",36673395,6,"[]"
"A11190040","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.903",36673409,1,"[]"
"A12190207","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.903",36763144,1,1
"A12190207","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",36763160,6,6
"A12190242","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",36769463,6,12
"A12190242","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.903",36769477,1,2
"A12190243","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",36769563,28,28
"A12190243","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.903",36769599,1,1
"A12190246","EMBOTELLADORA LAS MARGARITAS S A P I DE CV","Activo","UNC.CUAD.AV.902B",36769746,2,2
