"folio","oa","siteNumber","siteName","phase","status","sku","partId","qty","clientName"
"A08140081",175300,71245563,"MIFEL SUCURSAL  GUADALUPE INN","Operativo","Activo","UNC.CUAD.916.1.1",27051720,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140081",175300,71245563,"MIFEL SUCURSAL  GUADALUPE INN","Operativo","Activo","UNC.CUAD.911.1.1",27051703,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140079",175300,71241924,"MIFEL TOTAL SYSTEMS","Planeación","Activo","UNC.CUAD.916.1.1",27051654,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140078",175300,71237205,"MIFEL METEPEC LEONA VICARIO","Planeación","Activo","UNC.CUAD.901.1",27051584,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140078",175300,71237205,"MIFEL METEPEC LEONA VICARIO","Planeación","Activo","UNC.CUAD.904.1.4",27051595,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140078",175300,71237205,"MIFEL METEPEC LEONA VICARIO","Planeación","Activo","UNC.CUAD.907.1",27051633,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140078",175300,71237205,"MIFEL METEPEC LEONA VICARIO","Planeación","Activo","UNC.CUAD.916.1.1",27051653,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140078",175300,71237205,"MIFEL METEPEC LEONA VICARIO","Planeación","Activo","UNC.CUAD.911.1.1",27051635,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140077",175300,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.901.1",27051469,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140077",175300,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.904.1.4",27051480,16,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140077",175300,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.916.1.1",27051583,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140077",175300,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.907.1",27051554,16,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140077",175300,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.911.1.1",27051556,16,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140076",175272,71398441,"GUADALAJARA PLAZA DEL SOL","Operativo","Activo","UNC.CUAD.904.1.4",27050652,8,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140076",175272,71398441,"GUADALAJARA PLAZA DEL SOL","Operativo","Activo","UNC.CUAD.901.1",27050694,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140076",175272,71398441,"GUADALAJARA PLAZA DEL SOL","Operativo","Activo","UNC.CUAD.907.1",27050705,8,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140076",175272,71398441,"GUADALAJARA PLAZA DEL SOL","Operativo","Activo","UNC.CUAD.916.1.1",27050727,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140076",175272,71398441,"GUADALAJARA PLAZA DEL SOL","Operativo","Activo","UNC.CUAD.911.1.1",27050707,8,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140075",175272,71389661,"SUC GUADALAJARA VALLARTA","Operativo","Activo","UNC.CUAD.901.1",27050581,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140075",175272,71389661,"SUC GUADALAJARA VALLARTA","Operativo","Activo","UNC.CUAD.911.1.1",27050630,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140075",175272,71389661,"SUC GUADALAJARA VALLARTA","Operativo","Activo","UNC.CUAD.907.1",27050645,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140075",175272,71389661,"SUC GUADALAJARA VALLARTA","Operativo","Activo","UNC.CUAD.916.1.1",27050644,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140075",175272,71389661,"SUC GUADALAJARA VALLARTA","Operativo","Activo","UNC.CUAD.904.1.4",27050592,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140074",175272,71387609,"PLAZA SATELITE","Operativo","Activo","UNC.CUAD.901.1",27050510,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140074",175272,71387609,"PLAZA SATELITE","Operativo","Activo","UNC.CUAD.904.1.4",27050521,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140074",175272,71387609,"PLAZA SATELITE","Operativo","Activo","UNC.CUAD.907.1",27050559,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140074",175272,71387609,"PLAZA SATELITE","Operativo","Activo","UNC.CUAD.911.1.1",27050579,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140074",175272,71387609,"PLAZA SATELITE","Operativo","Activo","UNC.CUAD.916.1.1",27050580,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140073",175272,71386734,"GUADALAJARA RUBEN DARIO","Operativo","Activo","UNC.CUAD.901.1",27050439,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140073",175272,71386734,"GUADALAJARA RUBEN DARIO","Operativo","Activo","UNC.CUAD.911.1.1",27050488,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140073",175272,71386734,"GUADALAJARA RUBEN DARIO","Operativo","Activo","UNC.CUAD.916.1.1",27050502,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140073",175272,71386734,"GUADALAJARA RUBEN DARIO","Operativo","Activo","UNC.CUAD.907.1",27050503,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140073",175272,71386734,"GUADALAJARA RUBEN DARIO","Operativo","Activo","UNC.CUAD.904.1.4",27050450,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140072",175272,71373605,"HOSPITAL ABC","Operativo","Activo","UNC.CUAD.901.1",27050373,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140072",175272,71373605,"HOSPITAL ABC","Operativo","Activo","UNC.CUAD.904.1.4",27050384,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140072",175272,71373605,"HOSPITAL ABC","Operativo","Activo","UNC.CUAD.907.1",27050418,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140072",175272,71373605,"HOSPITAL ABC","Operativo","Activo","UNC.CUAD.916.1.1",27050438,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140072",175272,71373605,"HOSPITAL ABC","Operativo","Activo","UNC.CUAD.911.1.1",27050420,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140071",175272,71373604,"PASEO INTERLOMAS","Operativo","Activo","UNC.CUAD.907.1",27050350,8,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140071",175272,71373604,"PASEO INTERLOMAS","Operativo","Activo","UNC.CUAD.901.1",27050297,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140071",175272,71373604,"PASEO INTERLOMAS","Operativo","Activo","UNC.CUAD.904.1.4",27050308,8,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140071",175272,71373604,"PASEO INTERLOMAS","Operativo","Activo","UNC.CUAD.916.1.1",27050372,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140071",175272,71373604,"PASEO INTERLOMAS","Operativo","Activo","UNC.CUAD.911.1.1",27050352,8,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140070",175272,71371013,"LA CUSPIDE","Planeación","Activo","UNC.CUAD.901.1",27050231,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140070",175272,71371013,"LA CUSPIDE","Planeación","Activo","UNC.CUAD.904.1.4",27050242,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140070",175272,71371013,"LA CUSPIDE","Planeación","Activo","UNC.CUAD.907.1",27050276,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140070",175272,71371013,"LA CUSPIDE","Planeación","Activo","UNC.CUAD.916.1.1",27050296,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140070",175272,71371013,"LA CUSPIDE","Planeación","Activo","UNC.CUAD.911.1.1",27050278,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140069",175272,71368062,"SAN MIGUEL","Operativo","Activo","UNC.CUAD.901.1",27050160,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140069",175272,71368062,"SAN MIGUEL","Operativo","Activo","UNC.CUAD.904.1.4",27050171,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140069",175272,71368062,"SAN MIGUEL","Operativo","Activo","UNC.CUAD.907.1",27050209,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140069",175272,71368062,"SAN MIGUEL","Operativo","Activo","UNC.CUAD.916.1.1",27050230,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140069",175272,71368062,"SAN MIGUEL","Operativo","Activo","UNC.CUAD.911.1.1",27050211,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150204",175256,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.901.1",27047112,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150204",175256,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.904.1.4",27047123,12,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150204",175256,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.907.1",27047181,12,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150204",175256,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.916.1.1",27047207,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150204",175256,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.911.1.1",27047183,12,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150267",175256,71364857,"SUCURSAL MADERO","Operativo","Activo","UNC.CUAD.901.1",27047046,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150267",175256,71364857,"SUCURSAL MADERO","Operativo","Activo","UNC.CUAD.904.1.4",27047057,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150267",175256,71364857,"SUCURSAL MADERO","Operativo","Activo","UNC.CUAD.911.1.1",27047091,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150267",175256,71364857,"SUCURSAL MADERO","Operativo","Activo","UNC.CUAD.907.1",27047105,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150267",175256,71364857,"SUCURSAL MADERO","Operativo","Activo","UNC.CUAD.916.1.1",27047104,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150201",175256,71362203,"MONTERREY PASEO TEC","Operativo","Activo","UNC.CUAD.901.1",27046980,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150201",175256,71362203,"MONTERREY PASEO TEC","Operativo","Activo","UNC.CUAD.904.1.4",27046991,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150201",175256,71362203,"MONTERREY PASEO TEC","Operativo","Activo","UNC.CUAD.907.1",27047025,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150201",175256,71362203,"MONTERREY PASEO TEC","Operativo","Activo","UNC.CUAD.911.1.1",27047027,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150201",175256,71362203,"MONTERREY PASEO TEC","Operativo","Activo","UNC.CUAD.916.1.1",27047040,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150285",175256,71362197,"MIFEL DAKOTA WTC","Operativo","Activo","UNC.CUAD.901.1",27046914,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150285",175256,71362197,"MIFEL DAKOTA WTC","Operativo","Activo","UNC.CUAD.907.1",27046959,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150285",175256,71362197,"MIFEL DAKOTA WTC","Operativo","Activo","UNC.CUAD.916.1.1",27046979,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150285",175256,71362197,"MIFEL DAKOTA WTC","Operativo","Activo","UNC.CUAD.911.1.1",27046961,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150285",175256,71362197,"MIFEL DAKOTA WTC","Operativo","Activo","UNC.CUAD.904.1.4",27046925,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150195",175256,71361335,"MIFEL SUC ALTAVISTA","Operativo","Activo","UNC.CUAD.916.1.1",27046913,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150195",175256,71361335,"MIFEL SUC ALTAVISTA","Operativo","Activo","UNC.CUAD.904.1.4",27046824,13,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150195",175256,71361335,"MIFEL SUC ALTAVISTA","Operativo","Activo","UNC.CUAD.907.1",27046886,13,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150195",175256,71361335,"MIFEL SUC ALTAVISTA","Operativo","Activo","UNC.CUAD.911.1.1",27046888,13,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07150195",175256,71361335,"MIFEL SUC ALTAVISTA","Operativo","Activo","UNC.CUAD.901.1",27046813,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150202",175256,71360251,"MIFEL AGRONEGOCIO MERIDA","Planeación","Activo","UNC.CUAD.901.1",27046770,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150202",175256,71360251,"MIFEL AGRONEGOCIO MERIDA","Planeación","Activo","UNC.CUAD.916.1.1",27046812,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150202",175256,71360251,"MIFEL AGRONEGOCIO MERIDA","Planeación","Activo","UNC.CUAD.904.1.4",27046781,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150202",175256,71360251,"MIFEL AGRONEGOCIO MERIDA","Planeación","Activo","UNC.CUAD.907.1",27046803,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150202",175256,71360251,"MIFEL AGRONEGOCIO MERIDA","Planeación","Activo","UNC.CUAD.911.1.1",27046805,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150211",175256,71358780,"MIFEL AGRONEGOCIO AGUASCALIENTES","Operativo","Activo","UNC.CUAD.901.1",27046727,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150211",175256,71358780,"MIFEL AGRONEGOCIO AGUASCALIENTES","Operativo","Activo","UNC.CUAD.904.1.4",27046738,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150211",175256,71358780,"MIFEL AGRONEGOCIO AGUASCALIENTES","Operativo","Activo","UNC.CUAD.911.1.1",27046762,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150211",175256,71358780,"MIFEL AGRONEGOCIO AGUASCALIENTES","Operativo","Activo","UNC.CUAD.907.1",27046760,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150211",175256,71358780,"MIFEL AGRONEGOCIO AGUASCALIENTES","Operativo","Activo","UNC.CUAD.916.1.1",27046769,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150197",175256,71358226,"MIFEL SUCURSAL MAGUEN DAVID","Operativo","Activo","UNC.CUAD.901.1",27046661,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150197",175256,71358226,"MIFEL SUCURSAL MAGUEN DAVID","Operativo","Activo","UNC.CUAD.911.1.1",27046708,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150197",175256,71358226,"MIFEL SUCURSAL MAGUEN DAVID","Operativo","Activo","UNC.CUAD.916.1.1",27046726,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150197",175256,71358226,"MIFEL SUCURSAL MAGUEN DAVID","Operativo","Activo","UNC.CUAD.907.1",27046706,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150197",175256,71358226,"MIFEL SUCURSAL MAGUEN DAVID","Operativo","Activo","UNC.CUAD.904.1.4",27046672,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150208",175256,71356647,"MIFEL BOSQUES DE LAS LOMAS","Operativo","Activo","UNC.CUAD.901.1",27046590,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150208",175256,71356647,"MIFEL BOSQUES DE LAS LOMAS","Operativo","Activo","UNC.CUAD.904.1.4",27046601,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150208",175256,71356647,"MIFEL BOSQUES DE LAS LOMAS","Operativo","Activo","UNC.CUAD.907.1",27046639,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150208",175256,71356647,"MIFEL BOSQUES DE LAS LOMAS","Operativo","Activo","UNC.CUAD.911.1.1",27046641,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150208",175256,71356647,"MIFEL BOSQUES DE LAS LOMAS","Operativo","Activo","UNC.CUAD.916.1.1",27046660,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150195",175256,71355220,"MIFEL VILLAHERMOSA CD","Planeación","Activo","UNC.CUAD.901.1",27046547,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150195",175256,71355220,"MIFEL VILLAHERMOSA CD","Planeación","Activo","UNC.CUAD.904.1.4",27046558,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150195",175256,71355220,"MIFEL VILLAHERMOSA CD","Planeación","Activo","UNC.CUAD.911.1.1",27046582,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150195",175256,71355220,"MIFEL VILLAHERMOSA CD","Planeación","Activo","UNC.CUAD.907.1",27046580,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140065",175213,71349351,"MIFEL AEROPUERTO T2","Operativo","Activo","UNC.CUAD.904.1.4",27042715,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140065",175213,71349351,"MIFEL AEROPUERTO T2","Operativo","Activo","UNC.CUAD.911.1.1",27042751,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140065",175213,71349351,"MIFEL AEROPUERTO T2","Operativo","Activo","UNC.CUAD.907.1",27042749,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140065",175213,71349351,"MIFEL AEROPUERTO T2","Operativo","Activo","UNC.CUAD.916.1.1",27042769,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140064",175213,71348526,"SUCURSAL MIFEL VALLE DORADO","Operativo","Activo","UNC.CUAD.916.1.1",27042714,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140064",175213,71348526,"SUCURSAL MIFEL VALLE DORADO","Operativo","Activo","UNC.CUAD.901.1",27042649,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140064",175213,71348526,"SUCURSAL MIFEL VALLE DORADO","Operativo","Activo","UNC.CUAD.904.1.4",27042660,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140064",175213,71348526,"SUCURSAL MIFEL VALLE DORADO","Operativo","Activo","UNC.CUAD.907.1",27042694,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140064",175213,71348526,"SUCURSAL MIFEL VALLE DORADO","Operativo","Activo","UNC.CUAD.911.1.1",27042696,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140063",175213,71347671,"MIFEL TERRAZA LOMAS VERDES","Operativo","Activo","UNC.CUAD.901.1",27042583,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140063",175213,71347671,"MIFEL TERRAZA LOMAS VERDES","Operativo","Activo","UNC.CUAD.907.1",27042628,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140063",175213,71347671,"MIFEL TERRAZA LOMAS VERDES","Operativo","Activo","UNC.CUAD.916.1.1",27042648,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140063",175213,71347671,"MIFEL TERRAZA LOMAS VERDES","Operativo","Activo","UNC.CUAD.911.1.1",27042630,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140063",175213,71347671,"MIFEL TERRAZA LOMAS VERDES","Operativo","Activo","UNC.CUAD.904.1.4",27042594,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140062",175213,71347315,"AGRONEGOCIOS QUERETARO","Operativo","Activo","UNC.CUAD.901.1",27042540,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140062",175213,71347315,"AGRONEGOCIOS QUERETARO","Operativo","Activo","UNC.CUAD.904.1.4",27042551,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140062",175213,71347315,"AGRONEGOCIOS QUERETARO","Operativo","Activo","UNC.CUAD.907.1",27042573,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140062",175213,71347315,"AGRONEGOCIOS QUERETARO","Operativo","Activo","UNC.CUAD.911.1.1",27042575,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140062",175213,71347315,"AGRONEGOCIOS QUERETARO","Operativo","Activo","UNC.CUAD.916.1.1",27042582,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140061",175213,71340965,"MODULO AGRONEGOCIOS PUEBLA","Planeación","Activo","UNC.CUAD.901.1",27042497,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140061",175213,71340965,"MODULO AGRONEGOCIOS PUEBLA","Planeación","Activo","UNC.CUAD.916.1.1",27042539,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
