"folio","siteNumber","siteName","phase","clientName","sku","partId","qty","qtyFac"
"A10190398",70221746,"SOFIMEX NODO CENTRAL","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36392680,6,"[]"
"A10190401",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36387909,1,"[1]"
"A10190401",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36387911,3,"[3]"
"A10190401",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36387913,3,"[3]"
"A10190401",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36388202,3,"[]"
"A10190401",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36388227,3,"[]"
"A10190402",71547292,"DORAMA CD DEL CARMEN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36385384,3,"[]"
"A10190405",71438516,"FIANZAS DORAMA PUEBLA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36386401,3,"[]"
"A10190403",70221746,"SOFIMEX NODO CENTRAL","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36393336,6,"[]"
"A10190415",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36388243,8,"[]"
"A10190417",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36390847,9,"[]"
"A10190423",70221746,"SOFIMEX NODO CENTRAL","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36395022,6,"[]"
"A10190424",70221746,"SOFIMEX NODO CENTRAL","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36395656,7,"[]"
"A10190427",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36394663,3,"[]"
"A10190427",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36394952,3,"[]"
"A10190427",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36394977,3,"[]"
"A10190427",71827242,"SERVICIOS PARA TI - EL REFUGIO CAMPESTRE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36394979,3,"[]"
"A10190429",71287600,"SOFIMEX VERAPAZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36404132,7,"[]"
"A10190431",70228705,"SOFIMEX SATELITE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36405453,5,"[]"
"A10190434",70221746,"SOFIMEX NODO CENTRAL","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36397809,6,"[]"
"A10190460",71803878,"SPTI DEL VALLE","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36400127,9,"[]"
"A10190519",71306857,"VERACRUZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36409785,1,"[]"
"A10190533",70228705,"SOFIMEX SATELITE","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36405945,1,"[]"
"A10190539",71420900,"SOFIMEX REFORMA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36406049,5,"[]"
"A10190541",71287884,"AFIANZADORA MERIDA 2","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36407781,1,"[]"
"A10190550",71420900,"SOFIMEX REFORMA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36406540,1,"[]"
"A10190555",71328817,"SOFIMEX VILLAHERMOSA II","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36410310,1,"[]"
"A10190565",70228707,"SOFIMEX CHIHUAHUA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36409028,1,"[]"
"A10190566",71287884,"AFIANZADORA MERIDA 2","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36406670,8,"[]"
"A10190599",71255097,"SOFIMEX HERMOSILLO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36410428,4,"[]"
"A10190608",71242693,"AFIANZADORA SOFIMEX SUCURSAL MONTERREY","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36408402,1,"[]"
"A10190610",71363867,"AFIANZADORA PABELLON DEL ANGEL CHOLULA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36411852,6,"[]"
"A10190612",71287884,"AFIANZADORA MERIDA 2","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36407463,1,"[]"
"A10190613",71363867,"AFIANZADORA PABELLON DEL ANGEL CHOLULA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36412477,1,"[]"
"A10190614",70228711,"SOFIMEX CD JUAREZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36409168,1,"[]"
"A10190616",71255097,"SOFIMEX HERMOSILLO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36410958,1,"[]"
"A10190617",71450966,"SOFIMEX TIJUANA SANCHEZ TABOADA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36413816,4,"[]"
"A10190618",71450966,"SOFIMEX TIJUANA SANCHEZ TABOADA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36414228,1,"[]"
"A10190619",71282397,"SOFIMEX LEON","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36412621,3,"[]"
"A10190620",71409536,"GUADALAJARA JOSE GUADALUPE ZUNO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36411092,6,"[]"
"A10190626",71282397,"SOFIMEX LEON","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36412995,1,"[]"
"A10190628",71409536,"GUADALAJARA JOSE GUADALUPE ZUNO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36411733,1,"[]"
"A10190629",70221749,"SOFIMEX SUC QUERETARO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36413713,1,"[]"
"A10190635",70221749,"SOFIMEX SUC QUERETARO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36413197,5,"[]"
"A10190958",71706677,"SPTI MURILLO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36571613,1,"[]"
"A10190960",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36574334,2,"[]"
"A10190961",71547310,"DORAMA CUERNAVACA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36576306,1,"[]"
"A10190963",71344763,"FIANZAS DORAMA TOLUCA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36578589,1,"[]"
"A10190964",71358249,"FIANZAS DORAMA PLAZA IMAGEN","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36577850,1,"[]"
"A10190969",71432171,"FIANZAS DORAMA SAN LUIS POTOSI NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36578787,1,"[]"
"A10190970",71641111,"NUEVA DORAMA GUADALAJARA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36578850,1,"[]"
"A10190973",71432170,"FIANZAS DORAMA LEON NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579077,1,"[]"
"A10190974",71547256,"DORAMA HERMOSILLO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579236,1,"[]"
"A10190975",71279444,"FIANZAS DORAMA QUERETARO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579131,1,"[]"
"A10190976",71570508,"SPTI TIJUANA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579184,1,"[]"
"A10190980",71547205,"DORAMA CULIACAN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579288,1,"[]"
"A10190982",71429241,"FIANZAS DORAMA VILLAHERMOSA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579476,1,"[]"
"A10190983",71438516,"FIANZAS DORAMA PUEBLA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579531,1,"[]"
"A10190986",71344766,"FIANZAS DORAMA BOCA DEL RIO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36579599,1,"[]"
"A11190528",71706677,"SPTI MURILLO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36700600,8,"[]"
"A11190528",71706677,"SPTI MURILLO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36700602,8,"[]"
"A11190528",71706677,"SPTI MURILLO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36700662,8,"[]"
"A11190530",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36700677,30,"[]"
"A11190530",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36700679,30,"[]"
"A11190530",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36700893,30,"[]"
"A11190531",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36700895,30,"[]"
"A11190531",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701109,30,"[]"
"A11190531",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701111,30,"[]"
"A11190534",71547310,"DORAMA CUERNAVACA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701454,5,"[]"
"A11190534",71547310,"DORAMA CUERNAVACA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701493,5,"[]"
"A11190534",71547310,"DORAMA CUERNAVACA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701495,5,"[]"
"A11190535",71436199,"FIANZAS DORAMA MONTERREY","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701606,9,"[]"
"A11190535",71436199,"FIANZAS DORAMA MONTERREY","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701673,9,"[]"
"A11190535",71436199,"FIANZAS DORAMA MONTERREY","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701675,9,"[]"
"A11190536",71641111,"NUEVA DORAMA GUADALAJARA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701788,7,"[]"
"A11190536",71641111,"NUEVA DORAMA GUADALAJARA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701862,7,"[]"
"A11190536",71641111,"NUEVA DORAMA GUADALAJARA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701864,7,"[]"
"A11190537",71547292,"DORAMA CD DEL CARMEN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36702126,4,"[]"
"A11190537",71547292,"DORAMA CD DEL CARMEN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36702158,4,"[]"
"A11190537",71547292,"DORAMA CD DEL CARMEN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36702160,4,"[]"
"A11190542",71358249,"FIANZAS DORAMA PLAZA IMAGEN","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701497,5,"[]"
"A11190542",71358249,"FIANZAS DORAMA PLAZA IMAGEN","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701536,5,"[]"
"A11190542",71358249,"FIANZAS DORAMA PLAZA IMAGEN","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701538,5,"[]"
"A11190541",71344763,"FIANZAS DORAMA TOLUCA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701570,4,"[]"
"A11190541",71344763,"FIANZAS DORAMA TOLUCA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701602,4,"[]"
"A11190541",71344763,"FIANZAS DORAMA TOLUCA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701604,4,"[]"
"A11190543",71366886,"FIANZAS DORAMA LEIBNITZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701383,9,"[]"
"A11190543",71366886,"FIANZAS DORAMA LEIBNITZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701450,9,"[]"
"A11190543",71366886,"FIANZAS DORAMA LEIBNITZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701452,9,"[]"
"A11190545",71432171,"FIANZAS DORAMA SAN LUIS POTOSI NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701752,4,"[]"
"A11190545",71432171,"FIANZAS DORAMA SAN LUIS POTOSI NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701784,4,"[]"
"A11190545",71432171,"FIANZAS DORAMA SAN LUIS POTOSI NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701786,4,"[]"
"A11190547",71547275,"DORAMA TAMPICO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36701714,4,"[]"
"A11190547",71547275,"DORAMA TAMPICO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36701746,4,"[]"
"A11190547",71547275,"DORAMA TAMPICO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36701748,4,"[]"
"A11190548",71547205,"DORAMA CULIACAN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36702034,4,"[]"
"A11190548",71547205,"DORAMA CULIACAN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36702066,4,"[]"
"A11190548",71547205,"DORAMA CULIACAN","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36702068,4,"[]"
"A11190644",71432170,"FIANZAS DORAMA LEON NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.906.1",36708078,4,"[]"
"A11190644",71432170,"FIANZAS DORAMA LEON NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.907.1",36708110,4,"[]"
"A11190644",71432170,"FIANZAS DORAMA LEON NUEVO","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.911.1",36708112,4,"[]"
"A11191142",70221746,"SOFIMEX NODO CENTRAL","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735317,1,"[]"
"A11191143",71366886,"FIANZAS DORAMA LEIBNITZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735314,1,"[]"
"A11191144",71287600,"SOFIMEX VERAPAZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735349,1,"[]"
"A11191148",71420900,"SOFIMEX REFORMA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735354,1,"[]"
"A11191153",71242693,"AFIANZADORA SOFIMEX SUCURSAL MONTERREY","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735420,1,"[]"
"A11191159",71363867,"AFIANZADORA PABELLON DEL ANGEL CHOLULA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735632,1,"[]"
"A11191157",71287884,"AFIANZADORA MERIDA 2","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735407,1,"[]"
"A11191162",71409536,"GUADALAJARA JOSE GUADALUPE ZUNO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735611,1,"[]"
"A11191161",71328817,"SOFIMEX VILLAHERMOSA II","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735576,1,"[]"
"A11191164",71306857,"VERACRUZ","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735505,1,"[]"
"A11191166",71450966,"SOFIMEX TIJUANA SANCHEZ TABOADA","Planeación","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735656,1,"[]"
"A11191165",71282397,"SOFIMEX LEON","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735634,1,"[]"
"A11191167",70228707,"SOFIMEX CHIHUAHUA","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.918.1",36735658,1,"[]"
"A11191170",71655987,"CORPORATIVO DORAMA PATRIOTISMO","Operativo","SERVICIOS PARA TI S.A. DE C.V.","UNC.CUAD.912.1",36737977,1,"[]"
"A10190083",71332736,"MIFEL MONTERREY CUMBRES","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.901.1",36363758,1,"[]"
"A10190083",71332736,"MIFEL MONTERREY CUMBRES","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.4",36363772,6,"[]"
"A10190083",71332736,"MIFEL MONTERREY CUMBRES","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.918.1",36364007,1,"[]"
"A10190083",71332736,"MIFEL MONTERREY CUMBRES","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.911.1",36364005,6,"[]"
"A10190083",71332736,"MIFEL MONTERREY CUMBRES","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.907.1",36364003,6,"[]"
"A05192574",71819007,"LOS CABOS II","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.V9.1",35577366,1,"[]"
"A05192574",71819007,"LOS CABOS II","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.V9.3.4",35577381,6,"[]"
"A05192574",71819007,"LOS CABOS II","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.907.1",35577607,6,"[]"
"A05192574",71819007,"LOS CABOS II","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.911.1",35577609,6,"[]"
"A05192574",71819007,"LOS CABOS II","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",,,,"[]"
"A04196351",71803873,"BANCA MIFEL SUC MONTE SINAÍ","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",,,,"[]"
"A04196351",71803873,"BANCA MIFEL SUC MONTE SINAÍ","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.4",35085082,6,"[]"
"A04196351",71803873,"BANCA MIFEL SUC MONTE SINAÍ","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.907.1",35085308,6,"[]"
"A04196351",71803873,"BANCA MIFEL SUC MONTE SINAÍ","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",,,,"[]"
"A04196351",71803873,"BANCA MIFEL SUC MONTE SINAÍ","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL",,,,"[]"
"A03194387",71785338,"PREMIUM TOLUCA","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.1",34498830,25,"[]"
"A03194386",71785338,"PREMIUM TOLUCA","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.1",34496925,50,"[]"
"A03194385",71785338,"PREMIUM TOLUCA","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.1",34495030,50,"[]"
"A03194383",71785338,"PREMIUM TOLUCA","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.1",34491302,50,"[]"
"A03194322",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.STJBIPV9",34485780,25,"[]"
"A03194317",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.STJBIPV9",34485272,50,"[]"
"A03194316",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.STJBIPV9",34484589,50,"[]"
"A03194306",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.STJBIPV9",34483948,50,"[]"
"A02191797",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD1.901.1",34353272,1,"[]"
"A02191797",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD1.907.1",34353507,6,"[]"
"A02191797",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD1.911.1",34353505,6,"[]"
"A02191797",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.4",34353276,6,"[]"
"A02191797",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.907.1",34353274,6,"[]"
"A02190397",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.1",34228623,25,"[]"
"A02190393",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.1",34225723,50,"[]"
"A02190326",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.912.1",34217196,25,"[]"
"A02190325",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.912.1",34214558,25,"[]"
"A02190284",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.908.1",34212759,50,"[]"
"A01191502",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.906.1.1",34178112,300,"[]"
"A12180945",71785338,"PREMIUM TOLUCA","Desconocido","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.907.1",33835648,300,"[]"
"A12180551",71778678,"BANCA MIFEL ALTTUS SAN LUIS POTOSI","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.901.1",33770100,1,"[]"
"A12180551",71778678,"BANCA MIFEL ALTTUS SAN LUIS POTOSI","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD1.907.1",33770350,6,"[]"
"A12180551",71778678,"BANCA MIFEL ALTTUS SAN LUIS POTOSI","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.904.1.4",33770124,6,"[]"
"A12180551",71778678,"BANCA MIFEL ALTTUS SAN LUIS POTOSI","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.911.1",33770122,6,"[]"
"A12180551",71778678,"BANCA MIFEL ALTTUS SAN LUIS POTOSI","Implementación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.907.1",33770115,6,"[]"
"A10181344",71358780,"MIFEL AGRONEGOCIO AGUASCALIENTES","Planeación","BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","UNC.CUAD.901.1",33635396,1,"[]"
