"folio","clientName","status","sku","partId","qty","qtyFac"
"A09130109","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25796072,6,"[]"
"A09130109","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25796074,6,"[]"
"A09130109","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25796076,2,"[]"
"A09130110","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25796101,5,"[]"
"A09130110","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25796103,5,"[]"
"A09130110","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25796105,2,"[]"
"A09130111","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25796129,6,"[]"
"A09130111","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25796131,6,"[]"
"A09130111","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25796133,2,"[]"
"A09130096","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25795210,4,"[]"
"A09130096","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25795236,4,"[]"
"A09130096","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25795238,2,"[]"
"A09130097","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25795240,6,"[]"
"A09130097","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25795242,6,"[]"
"A09130097","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25795244,2,"[]"
"A09130099","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25795314,5,"[]"
"A09130099","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25795316,5,"[]"
"A09130099","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25795318,2,"[]"
"A09130143","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25798249,2,"[]"
"A09130143","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25798251,2,"[]"
"A09130143","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25798253,1,"[]"
"A08130290","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25778844,5,"[]"
"A08130290","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25778846,5,"[]"
"A08130290","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25778848,2,"[]"
"A09130113","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25796158,6,"[]"
"A09130113","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25796160,6,"[]"
"A09130113","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25796162,2,"[]"
"A09130100","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25795345,5,"[]"
"A09130100","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25795347,5,"[]"
"A09130100","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25795349,2,"[]"
"A09130144","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25798274,6,"[]"
"A09130144","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25798276,6,"[]"
"A09130144","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25798278,2,"[]"
"A09130146","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25798331,4,"[]"
"A09130146","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25798333,4,"[]"
"A09130146","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25798335,2,"[]"
"A09130216","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802059,5,"[]"
"A09130216","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802061,5,"[]"
"A09130216","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802063,2,"[]"
"A09130218","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802121,4,"[]"
"A09130218","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802123,4,"[]"
"A09130218","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802125,2,"[]"
"A09130219","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802151,5,"[]"
"A09130219","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802153,5,"[]"
"A09130219","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802155,2,"[]"
"A09130417","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25846047,5,"[]"
"A09130417","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25846049,5,"[]"
"A09130417","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25846051,2,"[]"
"A09130418","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25846075,2,"[]"
"A09130418","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25846077,2,"[]"
"A09130418","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25846079,1,"[]"
"A09130411","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25845612,7,"[]"
"A09130411","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25845614,7,"[]"
"A09130411","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25845616,2,"[]"
"A09130412","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25845657,4,"[]"
"A09130412","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25845659,4,"[]"
"A09130412","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25845661,2,"[]"
"A09130413","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25845687,9,"[]"
"A09130413","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25845689,9,"[]"
"A09130413","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25845691,2,"[]"
"A09130256","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25803868,5,"[]"
"A09130256","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25803870,5,"[]"
"A09130256","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25803872,2,"[]"
"A09130257","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25803899,5,"[]"
"A09130257","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25803901,5,"[]"
"A09130257","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25803903,2,"[]"
"A09130258","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25803930,5,"[]"
"A09130258","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25803932,5,"[]"
"A09130258","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25803934,2,"[]"
"A09130264","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804175,5,"[]"
"A09130264","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804177,5,"[]"
"A09130264","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804192,2,"[]"
"A09130263","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804206,6,"[]"
"A09130263","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804208,2,"[]"
"A09130263","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804219,6,"[]"
"A09130265","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804226,6,"[]"
"A09130265","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804238,6,"[]"
"A09130265","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804254,3,"[]"
"A09130414","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25845722,6,"[]"
"A09130414","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25845724,6,"[]"
"A09130414","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25845726,2,"[]"
"A09130415","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25845754,8,"[]"
"A09130415","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25845756,8,"[]"
"A09130415","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25845758,1,"[]"
"A09130424","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25849910,8,"[]"
"A09130424","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25849912,8,"[]"
"A09130424","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25849914,1,"[]"
"A09130425","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25849932,10,"[]"
"A09130425","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25849934,10,"[]"
"A09130425","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25849936,1,"[]"
"A09130260","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804080,5,"[]"
"A09130260","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804082,5,"[]"
"A09130260","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804084,2,"[]"
"A09130261","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804111,6,"[]"
"A09130261","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804113,6,"[]"
"A09130261","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804115,2,"[]"
"A09130269","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804359,5,"[]"
"A09130269","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804361,2,"[]"
"A09130269","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804376,5,"[]"
"A09130270","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804390,7,"[]"
"A09130270","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804392,7,"[]"
"A09130270","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804394,2,"[]"
"A09130426","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25849956,11,"[]"
"A09130426","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25849958,11,"[]"
"A09130426","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25849960,1,"[]"
"A09130428","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850005,9,"[]"
"A09130428","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850007,9,"[]"
"A09130428","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850009,1,"[]"
"A09130429","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850028,22,"[]"
"A09130429","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850030,22,"[]"
"A09130429","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850032,2,"[]"
"A09130430","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850064,11,"[]"
"A09130430","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850066,11,"[]"
"A09130430","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850068,1,"[]"
"A09130431","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850089,10,"[]"
"A09130431","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850091,10,"[]"
"A09130431","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850093,1,"[]"
"A09130432","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850113,11,"[]"
"A09130432","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850115,11,"[]"
"A09130432","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850117,2,"[]"
"A09130173","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25799571,6,"[]"
"A09130173","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25799573,2,"[]"
"A09130173","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25799589,6,"[]"
"A09130174","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25799591,4,"[]"
"A09130174","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25799593,4,"[]"
"A09130174","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25799595,2,"[]"
"A09130175","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25799627,5,"[]"
"A09130175","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25799629,5,"[]"
"A09130175","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25799631,2,"[]"
"A09130280","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25807734,1,"[]"
"A09130280","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25807736,1,"[]"
"A09130281","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25807742,1,"[]"
"A09130281","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25807744,1,"[]"
"A09130434","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850166,5,"[]"
"A09130434","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850168,5,"[]"
"A09130434","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850170,1,"[]"
"A09130435","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850185,12,"[]"
"A09130435","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850187,12,"[]"
"A09130435","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850189,1,"[]"
"A09130436","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25850211,7,"[]"
"A09130436","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25850213,7,"[]"
"A09130436","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25850215,1,"[]"
"A09130231","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802732,5,"[]"
"A09130231","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802734,5,"[]"
"A09130231","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802736,2,"[]"
"A09130177","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25799683,4,"[]"
"A09130177","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25799685,4,"[]"
"A09130177","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25799687,2,"[]"
"A09130180","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25799965,5,"[]"
"A09130180","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25799967,5,"[]"
"A09130180","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25799982,2,"[]"
"A09130282","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25807755,1,"[]"
"A09130282","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25807757,1,"[]"
"A09130283","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25807763,1,"[]"
"A09130283","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25807765,1,"[]"
"A09130285","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25807779,1,"[]"
"A09130285","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25807781,1,"[]"
"A09130286","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25807787,1,"[]"
"A09130286","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25807789,1,"[]"
"A09130419","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25846100,2,"[]"
"A09130419","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25846102,2,"[]"
"A09130419","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25846104,2,"[]"
"A09130352","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25842324,10,"[]"
"A09130352","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25842326,10,"[]"
"A09130352","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25842328,4,"[]"
"A09130232","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802763,5,"[]"
"A09130232","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802765,5,"[]"
"A09130232","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802767,2,"[]"
"A09130233","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802794,8,"[]"
"A09130233","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802796,8,"[]"
"A09130233","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802798,2,"[]"
"A09130234","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802869,6,"[]"
"A09130234","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802871,6,"[]"
"A09130234","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802873,2,"[]"
"A09130181","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25799995,2,"[]"
"A09130181","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25799997,2,"[]"
"A09130181","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25799993,2,"[]"
"A09130182","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800018,2,"[]"
"A09130182","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800020,2,"[]"
"A09130182","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800022,2,"[]"
"A09130354","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25842372,11,"[]"
"A09130354","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25842374,11,"[]"
"A09130354","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25842376,2,"[]"
"A09130360","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843008,10,"[]"
"A09130360","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843010,10,"[]"
"A09130360","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843012,3,"[]"
"A09130236","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802931,5,"[]"
"A09130236","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802933,5,"[]"
"A09130236","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802935,2,"[]"
"A09130237","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802962,11,"[]"
"A09130237","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802964,11,"[]"
"A09130237","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802966,2,"[]"
"A09130184","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800068,4,"[]"
"A09130184","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800070,4,"[]"
"A09130184","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800072,2,"[]"
"A09130185","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800095,3,"[]"
"A09130185","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800097,3,"[]"
"A09130185","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800099,2,"[]"
"A09130186","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800121,2,"[]"
"A09130186","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800123,1,"[]"
"A09130186","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800130,2,"[]"
"A09130364","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843113,13,"[]"
"A09130364","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843115,13,"[]"
"A09130364","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843138,3,"[]"
"A09130367","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843182,8,"[]"
"A09130367","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843184,2,"[]"
"A09130367","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843191,8,"[]"
"A09130368","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843204,10,"[]"
"A09130368","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843206,10,"[]"
"A09130368","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843208,7,"[]"
"A09130240","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25803122,8,"[]"
"A09130240","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25803124,8,"[]"
"A09130240","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25803126,3,"[]"
"A09130255","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25803837,5,"[]"
"A09130255","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25803839,5,"[]"
"A09130255","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25803841,2,"[]"
"A09130189","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800174,2,"[]"
"A09130189","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800176,2,"[]"
"A09130189","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800178,2,"[]"
"A09130190","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800199,2,"[]"
"A09130190","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800201,2,"[]"
"A09130190","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800203,1,"[]"
"A09130321","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25830957,14,"[]"
"A09130369","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843230,9,"[]"
"A09130369","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843232,3,"[]"
"A09130369","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843228,9,"[]"
"A09130371","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843278,12,"[]"
"A09130371","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843280,12,"[]"
"A09130371","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843282,1,"[]"
"A09130372","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843304,11,"[]"
"A09130372","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843306,11,"[]"
"A09130372","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843308,1,"[]"
"A09130267","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804299,3,"[]"
"A09130267","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804301,3,"[]"
"A09130267","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25804314,2,"[]"
"A09130271","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804479,1,"[]"
"A09130271","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804481,1,"[]"
"A09130192","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800337,6,"[]"
"A09130192","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800339,6,"[]"
"A09130192","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800341,2,"[]"
"A09130323","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25831134,2,"[]"
"A09130323","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25831145,2,"[]"
"A09130323","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25831152,2,"[]"
"A09130373","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843391,15,"[]"
"A09130373","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843393,15,"[]"
"A09130373","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843395,4,"[]"
"A09130374","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843420,12,"[]"
"A09130374","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843422,12,"[]"
"A09130374","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843424,3,"[]"
"A09130274","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804517,3,"[]"
"A09130274","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804519,3,"[]"
"A09130275","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25804527,1,"[]"
"A09130275","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25804529,1,"[]"
"A09130279","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25807535,5,"[]"
"A09130279","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25807537,5,"[]"
"A09130279","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25807539,2,"[]"
"A09130194","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800394,2,"[]"
"A09130194","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800396,2,"[]"
"A09130194","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800408,1,"[]"
"A09130195","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800419,3,"[]"
"A09130195","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800421,2,"[]"
"A09130195","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800434,3,"[]"
"A09130196","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800445,4,"[]"
"A09130196","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800447,4,"[]"
"A09130196","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800449,2,"[]"
"A09130375","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843446,11,"[]"
"A09130375","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843448,11,"[]"
"A09130375","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843450,3,"[]"
"A09130377","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843493,10,"[]"
"A09130377","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843495,10,"[]"
"A09130377","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843497,3,"[]"
"A09130378","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843517,13,"[]"
"A09130378","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843519,13,"[]"
"A09130378","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843521,3,"[]"
"A09130221","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802326,5,"[]"
"A09130221","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802328,5,"[]"
"A09130221","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802343,2,"[]"
"A09130222","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802357,6,"[]"
"A09130222","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802359,6,"[]"
"A09130222","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802361,2,"[]"
"A09130223","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802389,8,"[]"
"A09130223","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802391,8,"[]"
"A09130223","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802409,3,"[]"
"A09130198","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800499,4,"[]"
"A09130198","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800501,4,"[]"
"A09130198","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800503,2,"[]"
"A09130199","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25800526,2,"[]"
"A09130199","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25800528,2,"[]"
"A09130199","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25800530,2,"[]"
"A09130379","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843544,12,"[]"
"A09130379","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843546,12,"[]"
"A09130379","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843548,3,"[]"
"A09130381","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843674,11,"[]"
"A09130381","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843676,11,"[]"
"A09130381","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843678,2,"[]"
"A09130382","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25843699,9,"[]"
"A09130382","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25843701,9,"[]"
"A09130382","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25843703,2,"[]"
"A09130224","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802425,9,"[]"
"A09130224","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802427,3,"[]"
"A09130224","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802411,9,"[]"
"A09130225","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802446,8,"[]"
"A09130225","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802448,8,"[]"
"A09130225","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802450,2,"[]"
"A09130226","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25802492,6,"[]"
"A09130226","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25802494,6,"[]"
"A09130226","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25802496,2,"[]"
"A09130200","BBVA BANCOMER","Activo","UNC.CUAD.905.1",25801221,5,"[]"
"A09130200","BBVA BANCOMER","Activo","UNC.CUAD.911.1",25801223,5,"[]"
"A09130200","BBVA BANCOMER","Activo","UNC.CUAD.901.1",25801225,2,"[]"
