"cliente","servicio","sitio","idSitio","unc","descr","partId","qty","price","unr","unrId","months","rent","folio","phase"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LA CUSPIDE",,"UNC.CUAD.907.1",,27050276,6,0.01,"UNR.CUAD.907.1",27050277,36,,"A08140070","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LA CUSPIDE",,"UNC.CUAD.916.1.1",,27050296,1,0.01,,,36,,"A08140070","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LA CUSPIDE",,"UNC.CUAD.911.1.1",,27050278,6,0.06,,,36,,"A08140070","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SAN MIGUEL",,"UNC.CUAD.901.1",,27050160,1,0.01,"UNR.CUAD.901.1",27050170,36,,"A08140069","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SAN MIGUEL",,"UNC.CUAD.904.1.4",,27050171,7,0.01,"UNR.CUAD.904.1.4",27050208,36,,"A08140069","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SAN MIGUEL",,"UNC.CUAD.907.1",,27050209,7,0.01,"UNR.CUAD.907.1",27050210,36,,"A08140069","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SAN MIGUEL",,"UNC.CUAD.916.1.1",,27050230,1,0.01,,,36,,"A08140069","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SAN MIGUEL",,"UNC.CUAD.911.1.1",,27050211,7,0.07,,,36,,"A08140069","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LAS AMERICAS",,"UNC.CUAD.901.1",,27047112,1,0.01,"UNR.CUAD.901.1",27047122,36,,"A11150204","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LAS AMERICAS",,"UNC.CUAD.904.1.4",,27047123,12,0.01,"UNR.CUAD.904.1.4",27047180,36,,"A11150204","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LAS AMERICAS",,"UNC.CUAD.907.1",,27047181,12,0.01,"UNR.CUAD.907.1",27047182,36,,"A11150204","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LAS AMERICAS",,"UNC.CUAD.916.1.1",,27047207,1,0.01,,,36,,"A11150204","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LAS AMERICAS",,"UNC.CUAD.911.1.1",,27047183,12,0.12,,,36,,"A11150204","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MADERO",,"UNC.CUAD.901.1",,27047046,1,0.01,"UNR.CUAD.901.1",27047056,36,,"A07150267","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MADERO",,"UNC.CUAD.904.1.4",,27047057,6,0.01,"UNR.CUAD.904.1.4",27047090,36,,"A07150267","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MADERO",,"UNC.CUAD.911.1.1",,27047091,6,0.06,,,36,,"A07150267","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MADERO",,"UNC.CUAD.907.1",,27047105,6,0.01,"UNR.CUAD.907.1",27047106,36,,"A07150267","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MADERO",,"UNC.CUAD.916.1.1",,27047104,1,0.01,,,36,,"A07150267","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MONTERREY PASEO TEC",,"UNC.CUAD.901.1",,27046980,1,0.01,"UNR.CUAD.901.1",27046990,36,,"A11150201","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MONTERREY PASEO TEC",,"UNC.CUAD.904.1.4",,27046991,6,0.01,"UNR.CUAD.904.1.4",27047024,36,,"A11150201","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MONTERREY PASEO TEC",,"UNC.CUAD.907.1",,27047025,6,0.01,"UNR.CUAD.907.1",27047026,36,,"A11150201","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MONTERREY PASEO TEC",,"UNC.CUAD.911.1.1",,27047027,6,0.06,,,36,,"A11150201","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MONTERREY PASEO TEC",,"UNC.CUAD.916.1.1",,27047040,1,0.01,,,36,,"A11150201","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL DAKOTA WTC",,"UNC.CUAD.901.1",,27046914,1,0.01,"UNR.CUAD.901.1",27046924,36,,"A10150285","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL DAKOTA WTC",,"UNC.CUAD.907.1",,27046959,6,0.01,"UNR.CUAD.907.1",27046960,36,,"A10150285","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL DAKOTA WTC",,"UNC.CUAD.916.1.1",,27046979,1,0.01,,,36,,"A10150285","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL DAKOTA WTC",,"UNC.CUAD.911.1.1",,27046961,6,0.06,,,36,,"A10150285","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL DAKOTA WTC",,"UNC.CUAD.904.1.4",,27046925,6,0.01,"UNR.CUAD.904.1.4",27046958,36,,"A10150285","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUC ALTAVISTA",,"UNC.CUAD.916.1.1",,27046913,1,0.01,,,36,,"A07150195","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUC ALTAVISTA",,"UNC.CUAD.904.1.4",,27046824,13,0.01,"UNR.CUAD.904.1.4",27046885,36,,"A07150195","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUC ALTAVISTA",,"UNC.CUAD.907.1",,27046886,13,0.01,"UNR.CUAD.907.1",27046887,36,,"A07150195","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUC ALTAVISTA",,"UNC.CUAD.911.1.1",,27046888,13,0.13,,,36,,"A07150195","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUC ALTAVISTA",,"UNC.CUAD.901.1",,27046813,1,0.01,"UNR.CUAD.901.1",27046823,36,,"A07150195","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO MERIDA",,"UNC.CUAD.901.1",,27046770,1,0.01,"UNR.CUAD.901.1",27046780,36,,"A11150202","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO MERIDA",,"UNC.CUAD.916.1.1",,27046812,1,0.01,,,36,,"A11150202","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO MERIDA",,"UNC.CUAD.904.1.4",,27046781,3,0.01,"UNR.CUAD.904.1.4",27046802,36,,"A11150202","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO MERIDA",,"UNC.CUAD.907.1",,27046803,3,0.01,"UNR.CUAD.907.1",27046804,36,,"A11150202","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO MERIDA",,"UNC.CUAD.911.1.1",,27046805,3,0.03,,,36,,"A11150202","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO AGUASCALIENTES",,"UNC.CUAD.901.1",,27046727,1,0.01,"UNR.CUAD.901.1",27046737,36,,"A11150211","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO AGUASCALIENTES",,"UNC.CUAD.904.1.4",,27046738,3,0.01,"UNR.CUAD.904.1.4",27046759,36,,"A11150211","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO AGUASCALIENTES",,"UNC.CUAD.911.1.1",,27046762,3,0.03,,,36,,"A11150211","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO AGUASCALIENTES",,"UNC.CUAD.907.1",,27046760,3,0.01,"UNR.CUAD.907.1",27046761,36,,"A11150211","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AGRONEGOCIO AGUASCALIENTES",,"UNC.CUAD.916.1.1",,27046769,1,0.01,,,36,,"A11150211","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL MAGUEN DAVID",,"UNC.CUAD.901.1",,27046661,1,0.01,"UNR.CUAD.901.1",27046671,36,,"A11150197","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL MAGUEN DAVID",,"UNC.CUAD.911.1.1",,27046708,6,0.06,,,36,,"A11150197","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL MAGUEN DAVID",,"UNC.CUAD.916.1.1",,27046726,1,0.01,,,36,,"A11150197","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL MAGUEN DAVID",,"UNC.CUAD.907.1",,27046706,6,0.01,"UNR.CUAD.907.1",27046707,36,,"A11150197","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL MAGUEN DAVID",,"UNC.CUAD.904.1.4",,27046672,6,0.01,"UNR.CUAD.904.1.4",27046705,36,,"A11150197","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES DE LAS LOMAS",,"UNC.CUAD.901.1",,27046590,1,0.01,"UNR.CUAD.901.1",27046600,36,,"A11150208","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES DE LAS LOMAS",,"UNC.CUAD.904.1.4",,27046601,7,0.01,"UNR.CUAD.904.1.4",27046638,36,,"A11150208","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES DE LAS LOMAS",,"UNC.CUAD.907.1",,27046639,7,0.01,"UNR.CUAD.907.1",27046640,36,,"A11150208","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES DE LAS LOMAS",,"UNC.CUAD.911.1.1",,27046641,7,0.07,,,36,,"A11150208","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES DE LAS LOMAS",,"UNC.CUAD.916.1.1",,27046660,1,0.01,,,36,,"A11150208","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL VILLAHERMOSA CD",,"UNC.CUAD.901.1",,27046547,1,0.01,"UNR.CUAD.901.1",27046557,36,,"A11150195","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL VILLAHERMOSA CD",,"UNC.CUAD.904.1.4",,27046558,3,0.01,"UNR.CUAD.904.1.4",27046579,36,,"A11150195","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL VILLAHERMOSA CD",,"UNC.CUAD.911.1.1",,27046582,3,0.03,,,36,,"A11150195","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL VILLAHERMOSA CD",,"UNC.CUAD.907.1",,27046580,3,0.01,"UNR.CUAD.907.1",27046581,36,,"A11150195","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AEROPUERTO T2",,"UNC.CUAD.904.1.4",,27042715,6,0.01,"UNR.CUAD.904.1.4",27042748,36,,"A08140065","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AEROPUERTO T2",,"UNC.CUAD.911.1.1",,27042751,6,0.06,,,36,,"A08140065","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AEROPUERTO T2",,"UNC.CUAD.907.1",,27042749,6,0.01,"UNR.CUAD.907.1",27042750,36,,"A08140065","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL AEROPUERTO T2",,"UNC.CUAD.916.1.1",,27042769,1,0.01,,,36,,"A08140065","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MIFEL VALLE DORADO",,"UNC.CUAD.916.1.1",,27042714,1,0.01,,,36,,"A08140064","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MIFEL VALLE DORADO",,"UNC.CUAD.901.1",,27042649,1,0.01,"UNR.CUAD.901.1",27042659,36,,"A08140064","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MIFEL VALLE DORADO",,"UNC.CUAD.904.1.4",,27042660,6,0.01,"UNR.CUAD.904.1.4",27042693,36,,"A08140064","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MIFEL VALLE DORADO",,"UNC.CUAD.907.1",,27042694,6,0.01,"UNR.CUAD.907.1",27042695,36,,"A08140064","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUCURSAL MIFEL VALLE DORADO",,"UNC.CUAD.911.1.1",,27042696,6,0.06,,,36,,"A08140064","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TERRAZA LOMAS VERDES",,"UNC.CUAD.901.1",,27042583,1,0.01,"UNR.CUAD.901.1",27042593,36,,"A08140063","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TERRAZA LOMAS VERDES",,"UNC.CUAD.907.1",,27042628,6,0.01,"UNR.CUAD.907.1",27042629,36,,"A08140063","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TERRAZA LOMAS VERDES",,"UNC.CUAD.916.1.1",,27042648,1,0.01,,,36,,"A08140063","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TERRAZA LOMAS VERDES",,"UNC.CUAD.911.1.1",,27042630,6,0.06,,,36,,"A08140063","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TERRAZA LOMAS VERDES",,"UNC.CUAD.904.1.4",,27042594,6,0.01,"UNR.CUAD.904.1.4",27042627,36,,"A08140063","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","AGRONEGOCIOS QUERETARO",,"UNC.CUAD.901.1",,27042540,1,0.01,"UNR.CUAD.901.1",27042550,36,,"A08140062","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","AGRONEGOCIOS QUERETARO",,"UNC.CUAD.904.1.4",,27042551,3,0.01,"UNR.CUAD.904.1.4",27042572,36,,"A08140062","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","AGRONEGOCIOS QUERETARO",,"UNC.CUAD.907.1",,27042573,3,0.01,"UNR.CUAD.907.1",27042574,36,,"A08140062","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","AGRONEGOCIOS QUERETARO",,"UNC.CUAD.911.1.1",,27042575,3,0.03,,,36,,"A08140062","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","AGRONEGOCIOS QUERETARO",,"UNC.CUAD.916.1.1",,27042582,1,0.01,,,36,,"A08140062","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MODULO AGRONEGOCIOS PUEBLA",,"UNC.CUAD.901.1",,27042497,1,0.01,"UNR.CUAD.901.1",27042507,36,,"A08140061","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MODULO AGRONEGOCIOS PUEBLA",,"UNC.CUAD.916.1.1",,27042539,1,0.01,,,36,,"A08140061","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MODULO AGRONEGOCIOS PUEBLA",,"UNC.CUAD.904.1.4",,27042508,3,0.01,"UNR.CUAD.904.1.4",27042529,36,,"A08140061","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MODULO AGRONEGOCIOS PUEBLA",,"UNC.CUAD.907.1",,27042530,3,0.01,"UNR.CUAD.907.1",27042531,36,,"A08140061","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MODULO AGRONEGOCIOS PUEBLA",,"UNC.CUAD.911.1.1",,27042532,3,0.03,,,36,,"A08140061","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL LAS AGUILAS",,"UNC.CUAD.901.1",,27042431,1,0.01,"UNR.CUAD.901.1",27042441,36,,"A08140060","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL LAS AGUILAS",,"UNC.CUAD.916.1.1",,27042496,1,0.01,,,36,,"A08140060","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL LAS AGUILAS",,"UNC.CUAD.904.1.4",,27042442,6,0.01,"UNR.CUAD.904.1.4",27042475,36,,"A08140060","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL LAS AGUILAS",,"UNC.CUAD.907.1",,27042476,6,0.01,"UNR.CUAD.907.1",27042477,36,,"A08140060","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL LAS AGUILAS",,"UNC.CUAD.911.1.1",,27042478,6,0.06,,,36,,"A08140060","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL ACOXPA",,"UNC.CUAD.901.1",,27042360,1,0.01,"UNR.CUAD.901.1",27042370,36,,"A08140059","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL ACOXPA",,"UNC.CUAD.916.1.1",,27042430,1,0.01,,,36,,"A08140059","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL ACOXPA",,"UNC.CUAD.911.1.1",,27042411,7,0.07,,,36,,"A08140059","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL ACOXPA",,"UNC.CUAD.904.1.4",,27042371,7,0.01,"UNR.CUAD.904.1.4",27042408,36,,"A08140059","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL ACOXPA",,"UNC.CUAD.907.1",,27042409,7,0.01,"UNR.CUAD.907.1",27042410,36,,"A08140059","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TESORERIA DOCTORES",,"UNC.CUAD.901.1",,27042299,1,0.01,"UNR.CUAD.901.1",27042309,36,,"A08140058","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TESORERIA DOCTORES",,"UNC.CUAD.911.1.1",,27042342,5,0.05,,,36,,"A08140058","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TESORERIA DOCTORES",,"UNC.CUAD.907.1",,27042310,5,0.01,"UNR.CUAD.907.1",27042311,36,,"A08140058","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TESORERIA DOCTORES",,"UNC.CUAD.904.1.4",,27042312,5,0.01,"UNR.CUAD.904.1.4",27042341,36,,"A08140058","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TESORERIA DOCTORES",,"UNC.CUAD.916.1.1",,27042359,1,0.01,,,36,,"A08140058","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL MONTERREY CUMBRES",,"UNC.CUAD.907.1",,27042278,6,0.01,"UNR.CUAD.907.1",27042279,36,,"A08140057","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL MONTERREY CUMBRES",,"UNC.CUAD.901.1",,27042233,1,0.01,"UNR.CUAD.901.1",27042243,36,,"A08140057","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL MONTERREY CUMBRES",,"UNC.CUAD.911.1.1",,27042280,6,0.06,,,36,,"A08140057","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL MONTERREY CUMBRES",,"UNC.CUAD.916.1.1",,27042298,1,0.01,,,36,,"A08140057","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL MONTERREY CUMBRES",,"UNC.CUAD.904.1.4",,27042244,6,0.01,"UNR.CUAD.904.1.4",27042277,36,,"A08140057","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.908.1",,26951255,75,0.01,"UNR.CUAD.908.1",26951256,36,,"A07140268","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.901.1",,26951783,1,0.01,"UNR.CUAD.901.1",26951793,36,,"A07140268","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_CORP_MASARYK_MPLS_RT01",,"UNC.CUAD.901.1",,26947314,27,0.01,"UNR.CUAD.901.1",26947376,36,,"A07140263","Operativo"
