"folio","oa","servicio","siteId","alcance","partId","sku"
"A06190436",378149,"CUAD-AVAYA",70122079,53,35705767,"UNC.CUAD.AVED101"
"A06190436",378149,"CUAD-AVAYA",70122079,3,35705772,"UNC.CUAD.AVED101"
"A06190436",378149,"CUAD-AVAYA",70122079,53,35705767,"UNC.CUAD.AVED101"
"A06190206",377225,"CUAD-AVAYA",71372564,3,35643920,"UNC.CUAD.AVBA202"
"A06190206",377225,"CUAD-AVAYA",71372564,3,35643918,"UNC.CUAD.AVBA101"
"A05193405",376459,"CUAD-AVAYA",70115474,3,35624922,"UNC.CUAD.AVBA101"
"A05193422",376431,"CUAD-AVAYA",71450732,4,35624706,"UNC.CUAD.AVBA101"
"A05193422",376431,"CUAD-AVAYA",71450732,2,35624704,"UNC.CUAD.AVBA100"
"A05193391",376415,"CUAD-AVAYA",70115061,2,35624480,"UNC.CUAD.AVBA100"
"A05193391",376415,"CUAD-AVAYA",70115061,4,35624482,"UNC.CUAD.AVBA101"
"A10190966",393858,"CUAD-AVAYA",71830342,5,36578534,"UNC.CUAD.AVBA101"
"A09191312",391719,"CUAD-AVAYA",70115474,1,36292357,"UNC.CUAD.AVBA101"
"A07191699",382983,"CUAD-AVAYA",70114486,6,35884196,"UNC.CUAD.AVBA101"
"A07191086",381612,"CUAD-AVAYA",70122076,94,35854378,"UNC.CUAD.AVED101"
"A05193356",376469,"CUAD-AVAYA",70115347,2,35625018,"UNC.CUAD.AVBA100"
"A05193356",376469,"CUAD-AVAYA",70115347,4,35625020,"UNC.CUAD.AVBA101"
"A05193426",376431,"CUAD-AVAYA",71468731,4,35624723,"UNC.CUAD.AVBA101"
"A05193426",376431,"CUAD-AVAYA",71468731,2,35624721,"UNC.CUAD.AVBA100"
"A05193331",376351,"CUAD-AVAYA",71409135,2,35623122,"UNC.CUAD.AVBA100"
"A05193331",376351,"CUAD-AVAYA",71409135,4,35623124,"UNC.CUAD.AVBA101"
"A05193334",376351,"CUAD-AVAYA",71295583,5,35623090,"UNC.CUAD.AVBA101"
"A05193334",376351,"CUAD-AVAYA",71295583,2,35623088,"UNC.CUAD.AVBA100"
"A10191124",394196,"CUAD-AVAYA",71494706,8,36594107,"UNC.CUAD.AV.901B"
"A10191124",394196,"CUAD-AVAYA",71494706,7,36594117,"UNC.CUAD.AV.902B"
"A11190080",397365,"CUAD-AVAYA",71436670,2,36675574,"UNC.CUAD.AV.902B"
"A10190103",392544,"CUAD-AVAYA",70122076,5,36363470,"UNC.CUAD.AVED101"
"A07190871",378581,"CUAD-AVAYA",70122129,4,35728406,"UNC.CUAD.AVED101"
"A07190871",378581,"CUAD-AVAYA",70122129,4,35728408,"UNC.CUAD.AVED203"
"A06190018",376743,"CUAD-AVAYA",71301392,3,35630842,"UNC.CUAD.AVBA101"
"A06190018",376743,"CUAD-AVAYA",71301392,2,35630840,"UNC.CUAD.AVBA100"
"A06190009",376743,"CUAD-AVAYA",70115276,3,35630795,"UNC.CUAD.AVBA100"
"A05193387",376431,"CUAD-AVAYA",71249271,1,35624642,"UNC.CUAD.AVBA101"
"A05193408",376431,"CUAD-AVAYA",71283486,5,35624670,"UNC.CUAD.AVBA101"
"A05193408",376431,"CUAD-AVAYA",71283486,2,35624668,"UNC.CUAD.AVBA100"
"A09190379",389201,"CUAD-AVAYA",71354031,2,36156326,"UNC.CUAD.AVBA101"
"A09190369",389199,"CUAD-AVAYA",71673740,1,36156309,"UNC.CUAD.AVBA101"
"A08190799",385127,"CUAD-AVAYA",71587407,1,36040816,"UNC.CUAD.AVBA101"
"A07191623",382873,"CUAD-AVAYA",71779080,1,35880036,"UNC.CUAD.AVBA101"
"A07191336",382371,"CUAD-AVAYA",71824915,2,35871867,"UNC.CUAD.AVBA101"
"A07190827",378581,"CUAD-AVAYA",70115752,9,35728354,"UNC.CUAD.AVED101"
"A07190827",378581,"CUAD-AVAYA",70115752,9,35728356,"UNC.CUAD.AVED203"
"A05193403",376459,"CUAD-AVAYA",70119988,3,35624937,"UNC.CUAD.AVBA101"
"A05193403",376459,"CUAD-AVAYA",70119988,2,35624935,"UNC.CUAD.AVBA100"
"A05193381",376459,"CUAD-AVAYA",70115325,2,35624870,"UNC.CUAD.AVBA100"
"A05193381",376459,"CUAD-AVAYA",70115325,5,35624872,"UNC.CUAD.AVBA101"
"A10190852",393664,"CUAD-AVAYA",71830191,1,36498486,"UNC.CUAD.AVBA101"
"A10190852",393664,"CUAD-AVAYA",71830191,1,36498486,"UNC.CUAD.AVBA101"
"A10190852",393664,"CUAD-AVAYA",71830191,4,36498489,"UNC.CUAD.AVBA101"
"A10190860",393664,"CUAD-AVAYA",71830347,4,36498537,"UNC.CUAD.AVBA101"
"A08190790",385127,"CUAD-AVAYA",71283484,1,36040810,"UNC.CUAD.AVBA101"
"A07191518",382599,"CUAD-AVAYA",70115019,2,35876293,"UNC.CUAD.AVBA101"
"A06190438",378149,"CUAD-AVAYA",70122102,2,35706099,"UNC.CUAD.AVED101"
"A06190445",378149,"CUAD-AVAYA",70122098,63,35705863,"UNC.CUAD.AVED101"
"A10190839",393664,"CUAD-AVAYA",71830178,1,36498427,"UNC.CUAD.AVBA101"
"A10190839",393664,"CUAD-AVAYA",71830178,1,36498427,"UNC.CUAD.AVBA101"
"A10190839",393664,"CUAD-AVAYA",71830178,4,36498438,"UNC.CUAD.AVBA101"
"A10190153",392544,"CUAD-AVAYA",70122095,18,36363518,"UNC.CUAD.AVBA101"
"A07191701",382988,"CUAD-AVAYA",70114486,6,35884272,"UNC.CUAD.AVBA101"
"A07191572",382774,"CUAD-AVAYA",71587407,1,35878804,"UNC.CUAD.AVBA101"
"A07191209",381907,"CUAD-AVAYA",71414601,1,35861837,"UNC.CUAD.AVBA101"
"A06190448",378149,"CUAD-AVAYA",70122108,68,35706179,"UNC.CUAD.AVED101"
"A06190442",378149,"CUAD-AVAYA",70122083,36,35705779,"UNC.CUAD.AVED101"
"A06190442",378149,"CUAD-AVAYA",70122083,2,35705781,"UNC.CUAD.AVED101"
"A06190442",378149,"CUAD-AVAYA",70122083,36,35705779,"UNC.CUAD.AVED101"
"A05193368",376484,"CUAD-AVAYA",70197365,3,35625262,"UNC.CUAD.AVBA100"
"A05193368",376484,"CUAD-AVAYA",70197365,21,35625264,"UNC.CUAD.AVBA101"
"A05193401",376415,"CUAD-AVAYA",70115232,2,35624497,"UNC.CUAD.AVBA100"
"A05193401",376415,"CUAD-AVAYA",70115232,4,35624499,"UNC.CUAD.AVBA101"
"A10191131",394201,"CUAD-AVAYA",71436680,1,36594241,"UNC.CUAD.AV.902B"
"A10190957",393843,"CUAD-AVAYA",71826286,1,36570438,"UNC.CUAD.AVBA101"
"A10191123",394192,"CUAD-AVAYA",71331265,1,36593950,"UNC.CUAD.AV.903"
"A07191582",382782,"CUAD-AVAYA",70122010,1,35878873,"UNC.CUAD.AVBA101"
"A06190071",376871,"CUAD-AVAYA",71820258,1,35632130,"UNC.CUAD.AVBA101"
"A05193431",376415,"CUAD-AVAYA",71588564,2,35624560,"UNC.CUAD.AVBA100"
"A05193431",376415,"CUAD-AVAYA",71588564,4,35624562,"UNC.CUAD.AVBA101"
"A05193423",376415,"CUAD-AVAYA",71285594,2,35624531,"UNC.CUAD.AVBA100"
"A05193423",376415,"CUAD-AVAYA",71285594,7,35624533,"UNC.CUAD.AVBA101"
"A05193418",376415,"CUAD-AVAYA",71285166,2,35624514,"UNC.CUAD.AVBA100"
"A05193418",376415,"CUAD-AVAYA",71285166,4,35624516,"UNC.CUAD.AVBA101"
"A07191581",382783,"CUAD-AVAYA",70114321,1,35878908,"UNC.CUAD.AVBA101"
"A07191569",382774,"CUAD-AVAYA",71436354,1,35878792,"UNC.CUAD.AVBA101"
"A07191569",382774,"CUAD-AVAYA",71436354,1,35878802,"UNC.CUAD.AVBA101"
"A06190439",378149,"CUAD-AVAYA",70122104,32,35706101,"UNC.CUAD.AVED101"
"A06190010",376743,"CUAD-AVAYA",70115437,2,35630800,"UNC.CUAD.AVBA100"
"A06190010",376743,"CUAD-AVAYA",70115437,5,35630802,"UNC.CUAD.AVBA101"
"A05193419",376431,"CUAD-AVAYA",71337457,2,35624687,"UNC.CUAD.AVBA100"
"A05193419",376431,"CUAD-AVAYA",71337457,4,35624689,"UNC.CUAD.AVBA101"
"A05193335",376351,"CUAD-AVAYA",71401855,2,35623107,"UNC.CUAD.AVBA100"
"A05193335",376351,"CUAD-AVAYA",71401855,3,35623109,"UNC.CUAD.AVBA101"
"A10191121",394189,"CUAD-AVAYA",71331265,4,36593925,"UNC.CUAD.AV.901B"
"A10191121",394189,"CUAD-AVAYA",71331265,3,36593931,"UNC.CUAD.AV.902B"
"A10191112",394164,"CUAD-AVAYA",71291504,1,36593098,"UNC.CUAD.AV.903"
"A10191109",394161,"CUAD-AVAYA",71291504,4,36593080,"UNC.CUAD.AV.901B"
"A10191109",394161,"CUAD-AVAYA",71291504,4,36593086,"UNC.CUAD.AV.902B"
"A10190857",393664,"CUAD-AVAYA",71830194,4,36498514,"UNC.CUAD.AVBA101"
"A10190857",393664,"CUAD-AVAYA",71830194,1,36498511,"UNC.CUAD.AVBA101"
"A10190857",393664,"CUAD-AVAYA",71830194,4,36498514,"UNC.CUAD.AVBA101"
"A07191590",382783,"CUAD-AVAYA",70115624,1,35878920,"UNC.CUAD.AVBA101"
"A07191575",382782,"CUAD-AVAYA",70115749,1,35878861,"UNC.CUAD.AVBA101"
"A07191562",382774,"CUAD-AVAYA",70115179,1,35878776,"UNC.CUAD.AVBA101"
"A07191560",382774,"CUAD-AVAYA",70115130,1,35878770,"UNC.CUAD.AVBA101"
"A06190427",378149,"CUAD-AVAYA",70115544,43,35705274,"UNC.CUAD.AVED101"
"A06190043",376825,"CUAD-AVAYA",71776518,1,35631546,"UNC.CUAD.AVBA101"
"A05193354",376484,"CUAD-AVAYA",70114912,2,35625230,"UNC.CUAD.AVBA100"
"A05193354",376484,"CUAD-AVAYA",70114912,4,35625232,"UNC.CUAD.AVBA101"
"A05193407",376459,"CUAD-AVAYA",71622587,4,35624952,"UNC.CUAD.AVBA101"
"A05193407",376459,"CUAD-AVAYA",71622587,2,35624950,"UNC.CUAD.AVBA100"
"A05193383",376459,"CUAD-AVAYA",70115348,3,35624891,"UNC.CUAD.AVBA101"
"A05193383",376459,"CUAD-AVAYA",70115348,2,35624889,"UNC.CUAD.AVBA100"
"A07191597",382783,"CUAD-AVAYA",71253568,1,35878932,"UNC.CUAD.AVBA101"
"A07191571",382774,"CUAD-AVAYA",71436354,1,35878802,"UNC.CUAD.AVBA101"
"A05193386",376459,"CUAD-AVAYA",70115464,2,35624904,"UNC.CUAD.AVBA100"
"A05193386",376459,"CUAD-AVAYA",70115464,6,35624906,"UNC.CUAD.AVBA101"
"A10190955",393843,"CUAD-AVAYA",71786754,1,36570425,"UNC.CUAD.AVBA101"
"A10190850",393664,"CUAD-AVAYA",71830186,4,36498461,"UNC.CUAD.AVBA101"
"A10190850",393664,"CUAD-AVAYA",71830186,1,36498465,"UNC.CUAD.AVBA101"
"A10190850",393664,"CUAD-AVAYA",71830186,4,36498461,"UNC.CUAD.AVBA101"
"A07193069",383584,"CUAD-AVAYA",71696904,125,35930626,"UNC.CUAD.AVED101"
"A07191586",382783,"CUAD-AVAYA",70115200,1,35878914,"UNC.CUAD.AVBA101"
"A07190825",378581,"CUAD-AVAYA",70118534,11,35728380,"UNC.CUAD.AVED203"
"A07190825",378581,"CUAD-AVAYA",70118534,11,35728378,"UNC.CUAD.AVED101"
"A06190112",376944,"CUAD-AVAYA",70115719,1,35635731,"UNC.CUAD.AVBA100"
"A06190016",376743,"CUAD-AVAYA",71298352,2,35630819,"UNC.CUAD.AVBA100"
"A06190016",376743,"CUAD-AVAYA",71298352,6,35630821,"UNC.CUAD.AVBA101"
"A05193370",376469,"CUAD-AVAYA",70115547,2,35625085,"UNC.CUAD.AVBA100"
"A05193370",376469,"CUAD-AVAYA",70115547,5,35625087,"UNC.CUAD.AVBA101"
"A05193369",376469,"CUAD-AVAYA",70115491,2,35625062,"UNC.CUAD.AVBA100"
"A05193369",376469,"CUAD-AVAYA",70115491,7,35625064,"UNC.CUAD.AVBA101"
"A10191053",394068,"CUAD-AVAYA",71691220,100,36591842,"UNC.CUAD.AV.901B"
"A10191053",394068,"CUAD-AVAYA",71691220,47,36591944,"UNC.CUAD.AV.902B"
"A10191434",395088,"CUAD-BROADSOFT",71670139,31,36630449,"UNC.CUAD.BS.103"
"A10191434",395088,"CUAD-BROADSOFT",71670139,2,36630451,"UNC.CUAD.BS.201"
"A10191434",395088,"CUAD-BROADSOFT",71670139,10,36630453,"UNC.CUAD.BS.203"
"A10191434",395088,"CUAD-BROADSOFT",71670139,31,36630455,"UNC.CUAD.BS.901"
"A10190845",393710,"CUAD-AVAYA",71826276,5,36528995,"UNC.CUAD.AVBA101"
"A07191579",382782,"CUAD-AVAYA",70118881,1,35878867,"UNC.CUAD.AVBA101"
"A07190862",378581,"CUAD-AVAYA",71348456,3,35728422,"UNC.CUAD.AVED203"
"A07190862",378581,"CUAD-AVAYA",71348456,3,35728420,"UNC.CUAD.AVED101"
"A05193364",376484,"CUAD-AVAYA",70196095,3,35625249,"UNC.CUAD.AVBA101"
"A05193364",376484,"CUAD-AVAYA",70196095,2,35625247,"UNC.CUAD.AVBA100"
"A05193375",376469,"CUAD-AVAYA",70115567,2,35625104,"UNC.CUAD.AVBA100"
"A05193375",376469,"CUAD-AVAYA",70115567,4,35625106,"UNC.CUAD.AVBA101"
"A05193392",376431,"CUAD-AVAYA",71252627,2,35624651,"UNC.CUAD.AVBA100"
"A05193392",376431,"CUAD-AVAYA",71252627,4,35624653,"UNC.CUAD.AVBA101"
"A05193321",376349,"CUAD-AVAYA",70114561,2,35622933,"UNC.CUAD.AVBA100"
"A05193321",376349,"CUAD-AVAYA",70114561,7,35622935,"UNC.CUAD.AVBA101"
"A05192337",373742,"CUAD-AVAYA",71639004,2,35461342,"UNC.CUAD.AVBA100"
"A05192337",373742,"CUAD-AVAYA",71639004,5,35461344,"UNC.CUAD.AVBA101"
"A05193312",376348,"CUAD-AVAYA",70114934,5,35622895,"UNC.CUAD.AVBA101"
"A05193312",376348,"CUAD-AVAYA",70114934,2,35622893,"UNC.CUAD.AVBA100"
"A05193292",376325,"CUAD-AVAYA",70115310,1,35622381,"UNC.CUAD.AVBA100"
"A05193307",376347,"CUAD-AVAYA",70114597,2,35622798,"UNC.CUAD.AVBA100"
"A05193307",376347,"CUAD-AVAYA",70114597,4,35622800,"UNC.CUAD.AVBA101"
"A05192912",375137,"CUAD-AVAYA",71797840,4,35598353,"UNC.CUAD.AVBA101"
"A05193319",376349,"CUAD-AVAYA",70114958,2,35622956,"UNC.CUAD.AVBA100"
"A05193319",376349,"CUAD-AVAYA",70114958,3,35622958,"UNC.CUAD.AVBA101"
"A05193327",376351,"CUAD-AVAYA",70115000,4,35623067,"UNC.CUAD.AVBA101"
"A05193326",376351,"CUAD-AVAYA",70181955,1,35623079,"UNC.CUAD.AVBA101"
"A05193316",376349,"CUAD-AVAYA",70115140,1,35622971,"UNC.CUAD.AVBA100"
"A05193316",376349,"CUAD-AVAYA",70115140,7,35622973,"UNC.CUAD.AVBA101"
"A05192182",373417,"CUAD-AVAYA",71397789,1,35402173,"UNC.CUAD.AVBA202"
"A05192182",373417,"CUAD-AVAYA",71397789,1,35402171,"UNC.CUAD.AVBA101"
"A05193295",376325,"CUAD-AVAYA",70122021,1,35622387,"UNC.CUAD.AVBA100"
"A05193293",376325,"CUAD-AVAYA",70115643,1,35622385,"UNC.CUAD.AVBA100"
"A05192332",373743,"CUAD-AVAYA",71577911,2,35456845,"UNC.CUAD.AVBA100"
"A05192332",373743,"CUAD-AVAYA",71577911,4,35456847,"UNC.CUAD.AVBA101"
"A05192328",373742,"CUAD-AVAYA",71234071,2,35461257,"UNC.CUAD.AVBA100"
"A05192328",373742,"CUAD-AVAYA",71234071,5,35461259,"UNC.CUAD.AVBA101"
"A05192036",373253,"CUAD-AVAYA",70116340,2,35397067,"UNC.CUAD.AVBA100"
"A05192036",373253,"CUAD-AVAYA",70116340,2,35397069,"UNC.CUAD.AVBA101"
"A04196011",370333,"CUAD-AVAYA",70114558,2,35049370,"UNC.CUAD.AVBA100"
"A04196011",370333,"CUAD-AVAYA",70114558,8,35049372,"UNC.CUAD.AVBA101"
"A04195473",368281,"CUAD-AVAYA",71414599,9,34903444,"UNC.CUAD.AVBA101"
"A04195473",368281,"CUAD-AVAYA",71414599,9,34903446,"UNC.CUAD.AVBA202"
"A04195473",368281,"CUAD-AVAYA",71414599,1,34903441,"UNC.CUAD.AVBA103"
"A04195653",368027,"CUAD-AVAYA",71579846,25,34886430,"UNC.CUAD.AVBA101"
"A04194929",367748,"CUAD-AVAYA",70115125,1,34865351,"UNC.CUAD.AVBA100"
"A04194916",367739,"CUAD-AVAYA",71414609,1,34864884,"UNC.CUAD.AVBA103"
"A04194916",367739,"CUAD-AVAYA",71414609,3,34864886,"UNC.CUAD.AVBA101"
"A04194916",367739,"CUAD-AVAYA",71414609,3,34864888,"UNC.CUAD.AVBA202"
"A04194727",367484,"CUAD-AVAYA",70224949,23,34853725,"UNC.CUAD.AVBA202"
"A05192319",373740,"CUAD-AVAYA",70122134,1,35464806,"UNC.CUAD.AVBA101"
"A04196309",370449,"CUAD-AVAYA",70197365,6,35081072,"UNC.CUAD.AVBA101"
"A04196306",370449,"CUAD-AVAYA",70114771,1,35081050,"UNC.CUAD.AVBA101"
"A04195832",369272,"CUAD-AVAYA",70114651,2,35031466,"UNC.CUAD.AVBA100"
"A04195832",369272,"CUAD-AVAYA",70114651,2,35031468,"UNC.CUAD.AVBA101"
"A04194902",367486,"CUAD-AVAYA",71442945,15,34853754,"UNC.CUAD.AVBA202"
"A04191267",367422,"CUAD-AVAYA",71406651,23,34803911,"UNC.CUAD.AVBA202"
"A04190548",366721,"CUAD-AVAYA",71441418,1,34743383,"UNC.CUAD.AVBA103"
"A04190548",366721,"CUAD-AVAYA",71441418,20,34743387,"UNC.CUAD.AVBA205"
"A04190548",366721,"CUAD-AVAYA",71441418,20,34743385,"UNC.CUAD.AVBA101"
"A04190567",366693,"CUAD-AVAYA",70115132,2,34742878,"UNC.CUAD.AVBA100"
"A04190567",366693,"CUAD-AVAYA",70115132,10,34742880,"UNC.CUAD.AVBA101"
"A03195264",366352,"CUAD-AVAYA",71249502,2,34597747,"UNC.CUAD.AVBA100"
"A03195264",366352,"CUAD-AVAYA",71249502,15,34597751,"UNC.CUAD.AVBA101"
"A05193274",376301,"CUAD-AVAYA",70114566,1,35622244,"UNC.CUAD.AVBA100"
"A05193245",376164,"CUAD-AVAYA",71622914,2,35619241,"UNC.CUAD.AVBA100"
"A05193245",376164,"CUAD-AVAYA",71622914,5,35619243,"UNC.CUAD.AVBA101"
"A05192167",373417,"CUAD-AVAYA",71294035,1,35402169,"UNC.CUAD.AVBA202"
"A05192073",373291,"CUAD-AVAYA",71348840,6,35398637,"UNC.CUAD.AVBA101"
"A05192073",373291,"CUAD-AVAYA",71348840,6,35398639,"UNC.CUAD.AVBA202"
"A04196322",370493,"CUAD-AVAYA",71305855,14,35082359,"UNC.CUAD.AVBA101"
"A04195831",369272,"CUAD-AVAYA",70114322,1,35031386,"UNC.CUAD.AVBA101"
"A04195593",368098,"CUAD-AVAYA",70114293,36,34889593,"UNC.CUAD.AVED101"
"A04191277",367422,"CUAD-AVAYA",71420134,5,34803914,"UNC.CUAD.AVBA101"
"A04191182",367406,"CUAD-AVAYA",71270438,34,34795979,"UNC.CUAD.AVBA101"
"A05193299",376325,"CUAD-AVAYA",71294035,1,35622393,"UNC.CUAD.AVBA103"
"A05192314",373743,"CUAD-AVAYA",70114514,1,35456786,"UNC.CUAD.AVBA100"
"A05192085",373328,"CUAD-AVAYA",71813439,1,35399579,"UNC.CUAD.AVBA101"
"A04196572",370675,"CUAD-AVAYA",71419644,9,35091001,"UNC.CUAD.AVBA101"
"A04196305",370449,"CUAD-AVAYA",70115019,6,35081056,"UNC.CUAD.AVBA101"
"A04194849",367489,"CUAD-AVAYA",71337190,13,34853777,"UNC.CUAD.AVBA202"
"A04194833",367484,"CUAD-AVAYA",71452133,13,34853731,"UNC.CUAD.AVBA202"
"A05193303",376347,"CUAD-AVAYA",70114711,5,35622817,"UNC.CUAD.AVBA101"
"A05193303",376347,"CUAD-AVAYA",70114711,1,35622812,"UNC.CUAD.AVBA100"
"A05192083",373291,"CUAD-AVAYA",71444791,1,35398689,"UNC.CUAD.AVBA101"
"A05192083",373291,"CUAD-AVAYA",71444791,1,35398691,"UNC.CUAD.AVBA202"
"A04194890",367489,"CUAD-AVAYA",71465476,11,34853785,"UNC.CUAD.AVBA202"
"A05193314",376348,"CUAD-AVAYA",70118882,6,35622914,"UNC.CUAD.AVBA101"
"A05193314",376348,"CUAD-AVAYA",70118882,2,35622912,"UNC.CUAD.AVBA100"
"A05193304",376347,"CUAD-AVAYA",71575884,2,35622836,"UNC.CUAD.AVBA100"
"A05193304",376347,"CUAD-AVAYA",71575884,5,35622834,"UNC.CUAD.AVBA101"
"A05192682",374657,"CUAD-AVAYA",70197365,5,35592160,"UNC.CUAD.AVBA101"
"A05192338",373743,"CUAD-AVAYA",71590670,1,35456859,"UNC.CUAD.AVBA101"
"A05192322",373743,"CUAD-AVAYA",71380149,6,35456826,"UNC.CUAD.AVBA101"
"A05192168",373417,"CUAD-AVAYA",71414597,1,35402179,"UNC.CUAD.AVBA101"
"A05192168",373417,"CUAD-AVAYA",71414597,1,35402181,"UNC.CUAD.AVBA202"
"A04195885",369545,"CUAD-AVAYA",70114923,2,35035056,"UNC.CUAD.AVBA100"
"A04195885",369545,"CUAD-AVAYA",70114923,4,35035058,"UNC.CUAD.AVBA101"
"A04195597",368035,"CUAD-AVAYA",71618873,10,34886708,"UNC.CUAD.AVBA101"
"A04195509",368029,"CUAD-AVAYA",71575941,38,34886502,"UNC.CUAD.AVBA101"
"A04195345",368028,"CUAD-AVAYA",71453601,7,34886484,"UNC.CUAD.AVBA101"
"A04194926",367748,"CUAD-AVAYA",71437016,12,34865407,"UNC.CUAD.AVBA101"
"A04194913",367645,"CUAD-AVAYA",71434348,10,34862408,"UNC.CUAD.AVBA101"
"A04194881",367645,"CUAD-AVAYA",70115019,3,34862341,"UNC.CUAD.AVBA101"
"A04194875",367542,"CUAD-AVAYA",70114583,1,34854744,"UNC.CUAD.AVBA101"
"A04194876",367494,"CUAD-AVAYA",71406650,14,34853845,"UNC.CUAD.AVBA202"
"A04191235",367422,"CUAD-AVAYA",71406651,23,34803837,"UNC.CUAD.AVBA101"
"A04191235",367422,"CUAD-AVAYA",71406651,2,34803835,"UNC.CUAD.AVBA103"
"A04191224",367338,"CUAD-AVAYA",70114334,2,34785417,"UNC.CUAD.AVBA100"
"A04191224",367338,"CUAD-AVAYA",70114334,4,34785419,"UNC.CUAD.AVBA101"
"A05192806",375068,"CUAD-AVAYA",71712906,1,35598122,"UNC.CUAD.AVBA101"
"A05192090",373328,"CUAD-AVAYA",71813441,1,35399589,"UNC.CUAD.AVBA101"
"A04196577",370675,"CUAD-AVAYA",70114225,9,35090991,"UNC.CUAD.AVBA101"
"A04195664",368313,"CUAD-AVAYA",71325893,2,34910676,"UNC.CUAD.AVBA101"
"A04194883",367738,"CUAD-AVAYA",70114299,2,34864590,"UNC.CUAD.AVBA100"
"A04194855",367651,"CUAD-AVAYA",71618873,3,34862601,"UNC.CUAD.AVBA101"
"A04194862",367645,"CUAD-AVAYA",70114865,9,34862319,"UNC.CUAD.AVBA101"
"A04194887",367489,"CUAD-AVAYA",71441417,9,34853783,"UNC.CUAD.AVBA202"
"A04194901",367486,"CUAD-AVAYA",71414597,10,34853752,"UNC.CUAD.AVBA202"
"A04191161",367406,"CUAD-AVAYA",70115515,3,34795949,"UNC.CUAD.AVBA100"
"A04191161",367406,"CUAD-AVAYA",70115515,12,34795951,"UNC.CUAD.AVBA101"
"A04190575",366734,"CUAD-AVAYA",70114434,1,34743640,"UNC.CUAD.AVBA101"
"A05193308",376348,"CUAD-AVAYA",70114763,6,35622859,"UNC.CUAD.AVBA101"
"A05193297",376325,"CUAD-AVAYA",70221709,1,35622391,"UNC.CUAD.AVBA100"
"A05193296",376325,"CUAD-AVAYA",70197775,1,35622389,"UNC.CUAD.AVBA100"
"A05193273",376301,"CUAD-AVAYA",70114943,1,35622248,"UNC.CUAD.AVBA100"
"A05192329",373742,"CUAD-AVAYA",71622918,14,35461290,"UNC.CUAD.AVBA101"
"A04196575",370675,"CUAD-AVAYA",70114494,31,35090995,"UNC.CUAD.AVBA101"
"A04196019",370333,"CUAD-AVAYA",71583966,18,35049456,"UNC.CUAD.AVBA101"
"A04194826",367651,"CUAD-AVAYA",70114595,9,34862527,"UNC.CUAD.AVBA101"
"A04194872",367486,"CUAD-AVAYA",71397787,10,34853750,"UNC.CUAD.AVBA202"
"A04191249",367338,"CUAD-AVAYA",70114403,2,34785434,"UNC.CUAD.AVBA100"
"A04191249",367338,"CUAD-AVAYA",70114403,7,34785436,"UNC.CUAD.AVBA101"
"A04191225",367335,"CUAD-AVAYA",71379563,9,34785355,"UNC.CUAD.AVBA101"
"A04190446",366615,"CUAD-AVAYA",70115452,1,34737875,"UNC.CUAD.AVBA100"
"A05192340",373742,"CUAD-AVAYA",71623701,2,35461325,"UNC.CUAD.AVBA100"
"A05192340",373742,"CUAD-AVAYA",71623701,4,35461327,"UNC.CUAD.AVBA101"
"A05192189",373417,"CUAD-AVAYA",71442945,1,35402187,"UNC.CUAD.AVBA101"
"A05192189",373417,"CUAD-AVAYA",71442945,1,35402189,"UNC.CUAD.AVBA202"
"A05192088",373328,"CUAD-AVAYA",71813440,1,35399584,"UNC.CUAD.AVBA101"
"A04196576",370675,"CUAD-AVAYA",70114217,10,35090989,"UNC.CUAD.AVBA101"
"A04196021",370333,"CUAD-AVAYA",71333207,9,35049406,"UNC.CUAD.AVBA101"
"A04195886",369545,"CUAD-AVAYA",70114613,2,35035027,"UNC.CUAD.AVBA100"
"A04195886",369545,"CUAD-AVAYA",70114613,10,35035029,"UNC.CUAD.AVBA101"
"A04195840",369272,"CUAD-AVAYA",71780256,2,35031501,"UNC.CUAD.AVBA100"
"A04195840",369272,"CUAD-AVAYA",71780256,22,35031503,"UNC.CUAD.AVBA101"
"A04195839",369272,"CUAD-AVAYA",70115196,1,35031486,"UNC.CUAD.AVBA100"
"A04195808",369193,"CUAD-AVAYA",71305855,14,35029042,"UNC.CUAD.AVBA101"
"A04195227",368146,"CUAD-AVAYA",71549070,3,34893304,"UNC.CUAD.AVBA100"
"A04195227",368146,"CUAD-AVAYA",71549070,18,34893306,"UNC.CUAD.AVBA101"
"A04194851",367783,"CUAD-AVAYA",71414139,24,34869375,"UNC.CUAD.AVBA202"
"A04194851",367783,"CUAD-AVAYA",71414139,2,34869373,"UNC.CUAD.AVBA103"
"A04194903",367748,"CUAD-AVAYA",70115087,13,34865320,"UNC.CUAD.AVBA101"
"A04194921",367739,"CUAD-AVAYA",70119011,2,34864832,"UNC.CUAD.AVBA100"
"A04194921",367739,"CUAD-AVAYA",70119011,20,34864834,"UNC.CUAD.AVBA101"
"A04194906",367691,"CUAD-AVAYA",71390116,10,34863725,"UNC.CUAD.AVBA101"
"A04194889",367542,"CUAD-AVAYA",71444746,1,34854753,"UNC.CUAD.AVBA100"
"A04194889",367542,"CUAD-AVAYA",71444746,17,34854755,"UNC.CUAD.AVBA101"
"A04194668",367484,"CUAD-AVAYA",71369210,15,34853727,"UNC.CUAD.AVBA202"
"A04191377",367422,"CUAD-AVAYA",71434529,13,34803978,"UNC.CUAD.AVBA202"
